site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Old Vine PH, Lower Vauxhall",,,2018-05-22,,0.1,,,,local-authority-eng:WLV,,,,permissioned,,34390,,
"Former Sons Of Rest, Hackett Close WV14 9SD",,,2018-05-22,,0.1,,,,local-authority-eng:WLV,,,,pending decision,,34770,,
48 Bolton Road Wolverhampton West Midlands WV11 1UA,,,2018-05-22,,0.04,,,,local-authority-eng:WLV,,,,permissioned,,33760,,
1-3 Hunter Street,,,2018-05-22,,0.04,,,,local-authority-eng:WLV,,,,permissioned,,34190,,
"Land adjacent to and rear of 6 Bridgnorth Road, Wolverhampton, West Midlands",,,2018-05-22,,0.28,,,,local-authority-eng:WLV,,,,permissioned,,35620,,
"106 Rosemary Crescent West, Wolverhampton, West Midlands, WV4 5AN",,,2018-05-22,,0.065,,,,local-authority-eng:WLV,,,,permissioned,,35170,,
"60 Avondale Road, Wolverhampton, West Midlands, WV6 0AJ",,,2018-05-22,,0.021,,,,local-authority-eng:WLV,,,,permissioned,,35640,,
"Land adjacent to 26 Rooker Crescent, Wolverhampton, West Midlands, WV2 2DU",,,2018-05-22,,0.049,,,,local-authority-eng:WLV,,,,permissioned,,35440,,
"Oriel Lodge, 796 Stafford Road WV10 6NT",,,2018-05-22,,0.17,,,,local-authority-eng:WLV,,,,permissioned,,34510,,
176 Newhampton Road East Wolverhampton West Midlands WV1 4PQ,,,2018-05-22,,0.04,,,,local-authority-eng:WLV,,,,Other Commitment,,33690,,
Garage Site To The Rear Of 15 To 21 Bradley Lane Wolverhampton West Midlands,,,2018-05-22,,0.1,,,,local-authority-eng:WLV,,,,Other Commitment,,33900,,
"57 Wellington Road, Wolverhampton, West Midlands, WV14 6AQ",,,2018-05-22,,0.032,,,,local-authority-eng:WLV,,,,permissioned,,35120,,
Slade Hill Riches Street Wolverhampton West Midlands WV6 0EJ,,,2018-05-22,,0.3446,,,,local-authority-eng:WLV,,,,Other Commitment,,33490,,
"187 Tettenhall Road, Wolverhampton, West Midlands, WV6 0BZ",,,2018-05-22,,0.1,,,,local-authority-eng:WLV,,,,permissioned,,35530,,
"122B Castlecroft Road, Castlecroft, Wolverhampton, West Midlands, WV3 8LU",,,2018-05-22,,0.0053,,,,local-authority-eng:WLV,,,,permissioned,,35450,,
1 Wolseley Road,,,2018-05-22,,0.05,,,,local-authority-eng:WLV,,,,Other Commitment,,34260,,
"Land adj 22 Marchant Road, Stowlawn",,,2018-05-22,,0.1073044,,,,local-authority-eng:WLV,,,,permissioned,,31220,,
First Floor 1 - 13 Mount Pleasant Bilston WV14 7LJ,,,2018-05-22,,0.0363,,,,local-authority-eng:WLV,,,,permissioned,,37650,,
"64 Green Lanes, Wolverhampton, WV14 6DA",,,2018-05-22,,0.06,,,,local-authority-eng:WLV,,,,pending decision,,35220,,
"15-18 Queen Street, City Centre WV1 3JW",,,2018-05-22,,0.02,,,,local-authority-eng:WLV,,,,permissioned,,34680,,
203 Trysull Road WV3 7JP,,,2018-05-22,,0.07,,,,local-authority-eng:WLV,,,,permissioned,,34700,,
149 Merridale Street West Wolverhampton West Midlands WV3 0RW,,,2018-05-22,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,33660,,
4-6 Broad Street,,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,permissioned,,34200,,
85 Prestwood Road West WV11 1HT,,,2018-05-22,,0.07,,,,local-authority-eng:WLV,,,,permissioned,,34690,,
"Plot Adjoining 40 Bilston Road, Portobello WV13 2JL",,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,permissioned,,34730,,
94 Compton Road WV3 9PS,,,2018-05-22,,0.008,,,,local-authority-eng:WLV,,,,permissioned,,34740,,
132 Cannock Road WV10 8PW,,,2018-05-22,,0.03,,,,local-authority-eng:WLV,,,,permissioned,,34720,,
"The Meat Shop, 28 Victoria Street, Wolverhampton, West Midlands, WV1 3PW",,,2018-05-22,,0.13,,,,local-authority-eng:WLV,,,,permissioned,,35300,,
"169 Caledonia Road, Wolverhampton, West Midlands, WV2 1JA",,,2018-05-22,,0.11,,,,local-authority-eng:WLV,,,,Other Commitment,,35100,,
Garage Site Rear Of 44 To 62 Cheviot Road Wolverhampton West Midlands,,,2018-05-22,,0.21,,,,local-authority-eng:WLV,,,,Other Commitment,,33870,,
Royal Hospital Development Area (City Centre),,,2018-05-22,,6.25,,,,local-authority-eng:WLV,,,,pending decision,,27370,,
"49 & 50 Bridge Street, Portobello, Wolverhampton, West Midlands, WV13 3EQ",,,2018-05-22,,0.061,,,,local-authority-eng:WLV,,,,permissioned,,35190,,
"Garage Site Adjacent 42 To 44 Elizabeth Avenue, Bradley WV14 8DY",,,2018-05-22,,0.08,,,,local-authority-eng:WLV,,,,pending decision,,34590,,
"85 Northwood Park Road, Wolverhampton, West Midlands, WV10 8EX",,,2018-05-22,,0.038,,,,local-authority-eng:WLV,,,,permissioned,,35110,,
251 Parkfield Road Parkfield Wolverhampton West Midlands WV4 6EG,,,2018-05-22,,0.2397,,,,local-authority-eng:WLV,,,,permissioned,,33550,,
"26 Clarendon Street, Wolverhampton, West Midlands, WV3 9PP",,,2018-05-22,,0.078,,,,local-authority-eng:WLV,,,,permissioned,,35430,,
"Garage Site adj 142 Prosser St, Heath Town",,,2018-05-22,,0.04,,,,local-authority-eng:WLV,,,,Other Commitment,,34360,,
323 Tettenhall Road WV6 0JZ,,,2018-05-22,,0.07,,,,local-authority-eng:WLV,,,,permissioned,,34860,,
"Garage site to rear of 2 To 6, Wolmer Road, Wolverhampton, West Midlands",,,2018-05-22,,0.1,,,,local-authority-eng:WLV,,,,pending decision,,35350,,
Land Behind 28 To 40 Bradley Road Wolverhampton West Midlands,,,2018-05-22,,0.1693,,,,local-authority-eng:WLV,,,,permissioned,,35990,,
"8 Newhampton Road East, Wolverhampton, West Midlands, WV1 4AJ",,,2018-05-22,,0.027,,,,local-authority-eng:WLV,,,,permissioned,,35040,,
223 Broad Lanes Bilston WV14 0RY,,,2018-05-22,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,33700,,
Land adj 123 Gorsebrook Road Wolverhampton West Midlands WV6 0PE,,,2018-05-22,,0.02,,,,local-authority-eng:WLV,,,,Other Commitment,,33650,,
25 Grove Lane Wolverhampton West Midlands WV6 8NJ,,,2018-05-22,,0.25,,,,local-authority-eng:WLV,,,,pending decision,,33710,,
25 Tettenhall Road WV3 9NB,,,2018-05-22,,0.01,,,,local-authority-eng:WLV,,,,permissioned,,34940,,
7 Foley Avenue WV6 8LT,,,2018-05-22,,0.06,,,,local-authority-eng:WLV,,,,permissioned,,34520,,
"Land at the rear of 81 Lichfield Street, Wolverhampton, West Midlands, WV1 1EQ",,,2018-05-22,,0.016,,,,local-authority-eng:WLV,,,,permissioned,,35130,,
"241 Steelhouse Lane, Wolverhampton, West Midlands, WV2 2AB",,,2018-05-22,,0.067,,,,local-authority-eng:WLV,,,,permissioned,,35320,,
"48 Arnhem Road, Wolverhampton, West Midlands, WV13 3TX",,,2018-05-22,,0.028,,,,local-authority-eng:WLV,,,,permissioned,,35240,,
"70 Dudley Road, Wolverhampton,West Midlands, WV2 3BY",,,2018-05-22,,0.0065,,,,local-authority-eng:WLV,,,,permissioned,,35270,,
25 Spring Road Lanesfield Wolverhampton West Midlands WV4 6LQ,,,2018-05-22,,0.0295,,,,local-authority-eng:WLV,,,,permissioned,,32420,,
