site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Keepers Cottage, 22 Park Road, Solihull B91 3SU",no,09/12/2019,2018-12-03,,0.06,1,1,,local-authority-eng:SOL,not owned by a public authority,2016-07-15,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DLMOELI000,permissioned,full planning permission,POINT(-1.772338 52.411107),PR31,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-31.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR31
"Beechnut House, 36 School Lane, Solihull B91 2QQ",no,09/12/2019,2018-12-03,,0.17,1,1,,local-authority-eng:SOL,not owned by a public authority,2016-08-15,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0005NXOELI000,permissioned,full planning permission,POINT(-1.767278 52.417058),PR32,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-32.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR32
"Beanit Livery Yard, Hob Lane, Burton Green CV7 7GX",no,09/12/2019,2018-12-03,,0.59,1,1,,local-authority-eng:SOL,not owned by a public authority,2016-11-24,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MSP5DYOE00300,permissioned,full planning permission,POINT(-1.622922 52.379233),PR33,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-33.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR33
"17 Newborough Road, Shirley, B90 2HA",no,09/12/2019,2018-12-03,,0.03,7,7,,local-authority-eng:SOL,not owned by a public authority,2017-01-26,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0005G9OELI000,permissioned,full planning permission,POINT(-1.835374 52.411563),PR34,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-34.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR34
"179-189 Warwick Road, Olton B92 7AW",yes,,2018-12-03,,0.18,7,7,,local-authority-eng:SOL,not owned by a public authority,2017-04-12,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001SWAOELI000,permissioned,full planning permission,POINT(-1.804374 52.437218),PR35,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-35.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR35
"Mason House, Green Lane, Shirley B90 1AF",no,09/12/2019,2018-12-03,,1.07,13,13,,local-authority-eng:SOL,not owned by a public authority,2017-08-11,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00066KOELI000,permissioned,full planning permission,POINT(-1.846652 52.402723),PR36,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-36.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR36
"Five Oaks, Church Lane, Meriden CV7 7HX",yes,,2018-12-03,,0.24,1,1,,local-authority-eng:SOL,not owned by a public authority,2017-10-11,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NMHROKOE03G00,permissioned,full planning permission,POINT(-1.628014 52.434044),PR37,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-37.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR37
"36 Hazeloak Road, Shirley B90 2AY",no,09/12/2019,2018-12-03,,10.06,4,4,,local-authority-eng:SOL,not owned by a public authority,2017-11-17,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002UPOELI000,permissioned,full planning permission,POINT(-1.83293 52.404951),PR38,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-38.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR38
"Linacre House, Heathmere Drive, Fordbridge B37 5EW",no,09/12/2019,2018-12-03,,0.09,2,2,,local-authority-eng:SOL,owned by a public authority,2017-12-19,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000BKAOELI000,permissioned,full planning permission,POINT(-1.755202 52.479146),PR39,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-39.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR39
"144 Stratford Road, Shirley B90 3BB",yes,,2018-12-03,,0.02,2,2,,local-authority-eng:SOL,not owned by a public authority,2017-12-18,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000G6GOELI000,permissioned,full planning permission,POINT(-1.828028 52.414177),PR40,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-40.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR40
"293 Lugtrout Lane, Catherine de Barnes B91 2TW",yes,,2018-12-03,,0.15,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-01-05,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000FKXOELI000,permissioned,full planning permission,POINT(-1.747596 52.423886),PR41,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-41.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR41
"Building & land opposite 26 Houndsfield Lane, Tidbury Green B90 1PR",yes,,2019-12-09,,0.14,2,2,,local-authority-eng:SOL,not owned by a public authority,2017-12-13,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OJXAJ3OE03G00,permissioned,full planning permission,POINT(-1.852213 52.387752),PR42,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-42.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR42
"20, Lock House, Waterside, Dickens Heath B90 1UD",yes,,2018-12-03,,0.03,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-07-13,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=K6K95COE00300,permissioned,other,POINT(-1.83551 52.382893),PR43,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-43.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR43
"Regent House/Royal House/Consort House, Princes Gate 2-6 Homer Road, Solihull B91 3QQ",no,09/12/2019,2018-12-03,,0.89,100,100,,local-authority-eng:SOL,not owned by a public authority,2018-06-21,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000RKKOELI000,permissioned,other,POINT(-1.785967 52.413767),PR44,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-44.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR44
"The Green, Stratford Road, Shirley B90 4LA",no,09/12/2019,2018-12-03,,1.53,66,66,,local-authority-eng:SOL,mixed ownership,2018-09-07,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=J1VP3TOE30000,permissioned,full planning permission,POINT(-1.817754 52.39575),PR45,http://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-124.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR45
"33 Elmdon Road, Marston Green B37 7BU",no,09/12/2019,2018-12-03,,0.12,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-03-23,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0011LDOELI000,permissioned,full planning permission,POINT(-1.746452 52.464456),PR46,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-46.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR46
"Berkswell Museum, Lavender Hall Lane, Berkswell CV7 7BL",no,09/12/2019,2018-12-03,,0.02,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-04-05,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IB6H3LOE20000,permissioned,full planning permission,POINT(-1.64182 52.409274),PR47,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-47.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR47
"Shiloh, Hob Lane, Burton Green CV7",yes,,2018-12-03,,0.15,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-04-30,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000XX6OELI000,permissioned,full planning permission,POINT(-1.63182 52.381437),PR48,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-48.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR48
"1-3 Thimble Lane & 1678-1680High Street, Knowle B93 0LY",no,09/12/2019,2018-12-03,,0.02,3,3,,local-authority-eng:SOL,not owned by a public authority,2018-04-25,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0007TSOELI000,permissioned,full planning permission,POINT(-1.733946 52.387698),PR49,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-49.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR49
"167a Wood Lane, Earlswood B94 5JL",yes,,2018-12-03,,0.39,3,3,,local-authority-eng:SOL,not owned by a public authority,2018-05-01,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001S15OELI000,permissioned,outline planning permission,POINT(-1.843062 52.366407),PR50,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-50.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR50
"354 Bradford Road, Castle Bromwich B36 9AE",no,09/12/2019,2018-12-03,,0.02,3,3,,local-authority-eng:SOL,not owned by a public authority,2018-06-08,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006CBOELI000,permissioned,full planning permission,POINT(-1.77215 52.501789),PR51,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-51.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR51
"Shirley Police Station, Stratford Road, Shirley B90 3AR",no,09/12/2019,2018-12-03,,0.19,32,32,,local-authority-eng:SOL,owned by a public authority,2018-06-18,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000QAEOELI000,permissioned,full planning permission,POINT(-1.825063 52.409345),PR52,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-52.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR52
"Grand View, Birmingham Road, Millisons Wood CV7 7HY",no,09/12/2019,2018-12-03,,0.25,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-06-29,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000CXSOELI000,permissioned,full planning permission,POINT(-1.620444 52.435126),PR53,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-53.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR53
"De Mulder Enterprises Ltd, Fillongley Road, Meriden CV7 7HU",yes,,2018-12-03,,0.11,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-07-16,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000GCVOELI000,permissioned,other,POINT(-1.62187 52.45418),PR54,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-54.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR54
"73 Cranmore Road, Shirley B90 4PU",yes,,2018-12-03,,0.03,3,3,,local-authority-eng:SOL,not owned by a public authority,2018-07-12,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0009BZOELI000,permissioned,full planning permission,POINT(-1.810514 52.397869),PR55,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-55.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR55
"69-71 Cranmore Road, Shirley B90 4PU",yes,,2018-12-03,,0.05,6,6,,local-authority-eng:SOL,not owned by a public authority,2018-07-12,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0009DXOELI000,permissioned,full planning permission,POINT(-1.810676 52.397942),PR56,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-56.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR56
"Luna Rose and Knowle Interiors, (#20), St Johns Way, Knowle B93 0LE",yes,,2018-12-03,,0.02,2,2,,local-authority-eng:SOL,not owned by a public authority,2018-07-18,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000QRUOELI000,permissioned,full planning permission,POINT(-1.736507 52.389556),PR57,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-57.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR57
"Luna Rose and Knowle Interiors, (#5), St Johns Way, Knowle B93 0LE",yes,,2018-12-03,,0.01,2,2,,local-authority-eng:SOL,not owned by a public authority,2018-07-18,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000QRUOELI000,permissioned,full planning permission,POINT(-1.736213 52.389591),PR58,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-58.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR58
"46B Castle Lane, Olton, B92 8DD",no,09/12/2019,2018-12-03,,0.01,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-08-20,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000IXIOELI000,permissioned,full planning permission,POINT(-1.796562 52.437349),PR59,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-59.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR59
"Grange Farm, Fillongley Road, Meriden CV7 7HU",no,09/12/2019,2018-12-03,,0.01,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-08-24,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000Z4JOELI000,permissioned,full planning permission,POINT(-1.627936 52.446881),PR60,http://www.solihull.gov.uk/Portals/0/Planning/BLR/PR-60.pdf,2018-12-03,brownfield-land/local-authority-eng/SOL/PR60
"Land rear of 214, Cooks Lane, Kingshurst B37 6NH",yes,,2019-12-09,,0.2,8,8,,local-authority-eng:SOL,not owned by a public authority,2018-11-29,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ZLSOELI000,permissioned,full planning permission,POINT(-1.75269 52.485982),PR61,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR61.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR61
"Spar Stores, 1 The Green, Meriden CV7 7LN",yes,,2019-12-09,,0.02,2,2,,local-authority-eng:SOL,not owned by a public authority,2019-04-24,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DVBOELI000,permissioned,full planning permission,POINT(-1.649295 52.43811),PR62,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR62.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR62
"Kixley Farm, Kixley Lane, Knowle B93 0JF",yes,,2019-12-09,,0.38,1,1,,local-authority-eng:SOL,not owned by a public authority,2019-03-11,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000YUVOELI000,permissioned,outline planning permission,POINT(-1.724545 52.391992),PR63,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR63.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR63
"The Green, Stratford Road, Shirley B90 4LA",yes,,2019-12-09,,19.84,330,330,,local-authority-eng:SOL,mixed ownership,2019-03-28,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=J1VP3TOE30000,permissioned,outline planning permission,POINT(-1.817754 52.39575),PR64,http://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-124.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR64
"The Green, Stratford Road, Shirley B90 4LA",yes,,2019-12-09,,19.84,246,246,,local-authority-eng:SOL,mixed ownership,2019-03-28,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=J1VP3TOE30000,permissioned,full planning permission,POINT(-1.817754 52.39575),PR65,http://www.solihull.gov.uk/Portals/0/Planning/BLR/CfS-124.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR65
"74 Maple Leaf Drive, Marston Green B37 7JB",yes,,2019-12-09,,0.05,4,4,,local-authority-eng:SOL,not owned by a public authority,2018-03-13,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000EFDOELI000,permissioned,full planning permission,POINT(-1.741817 52.469156),PR66,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR66.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR66
"301 Barston Lane, Catherine de Barnes B91 2SX",yes,,2019-12-09,,0.02,1,1,,local-authority-eng:SOL,not owned by a public authority,2018-10-04,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001HLMOELI000,permissioned,full planning permission,POINT(-1.739441 52.407785),PR67,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR67.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR67
"The Whitehouse Kennels, Back Lane, Meriden CV7 7LD",yes,,2019-12-09,,0.84,4,4,,local-authority-eng:SOL,not owned by a public authority,2018-12-14,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DJSOELI000,permissioned,full planning permission,POINT(-1.632172 52.422262),PR68,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR68.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR68
"155a Main Road, Meriden CV7 7NH",yes,,2019-12-09,,0.02,2,2,,local-authority-eng:SOL,not owned by a public authority,2018-12-17,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006TZOELI000,permissioned,full planning permission,POINT(-1.636847 52.434952),PR69,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR69.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR69
"6 Land Lane, Marston Green B37 7DE",yes,,2019-12-09,,0.05,2,2,,local-authority-eng:SOL,not owned by a public authority,2019-04-29,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006XZOELI000,permissioned,full planning permission,POINT(-1.74768 52.465978),PR70,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR70.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR70
"6 Land Lane, Marston Green B37 7DE",yes,,2019-12-09,,0.05,1,1,,local-authority-eng:SOL,not owned by a public authority,2019-04-29,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006XZOELI000,permissioned,full planning permission,POINT(-1.74768 52.465978),PR71,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR71.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR71
"The Willows, Netherwood Lane, Chadwick End B93 0BD",yes,,2019-12-09,,0.11,1,1,,local-authority-eng:SOL,not owned by a public authority,2019-04-10,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000Y69OELI000,permissioned,outline planning permission,POINT(-1.704538 52.355722),PR72,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR72.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR72
"Land rear of 42-44 Brackleys Way, Solihull",yes,,2019-12-09,,0.18,7,7,,local-authority-eng:SOL,owned by a public authority,2019-04-18,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PLSEP7OE03C00,permissioned,full planning permission,POINT(-1.791679 52.443435),PR73,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR73.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR73
"Garages, Willow Way, Chelmsley Wood",yes,,2019-12-09,,0.09,7,7,,local-authority-eng:SOL,owned by a public authority,2019-04-08,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JV001COE0030A,permissioned,full planning permission,POINT(-1.739365 52.475624),PR74,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR74.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR74
"36 Faulkner Road, Solihull B92 8SY",yes,,2019-12-09,,0.21,7,7,,local-authority-eng:SOL,owned by a public authority,2019-05-01,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006DFOELI000,permissioned,full planning permission,POINT(-1.784718 52.437849),PR75,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR75.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR75
"342 Stratford Road, Shirley B90 3DW",yes,,2019-12-09,,0.07,11,11,,local-authority-eng:SOL,not owned by a public authority,2019-05-17,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001RKFOELI000,permissioned,full planning permission,POINT(-1.824295 52.406431),PR76,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR76.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR76
"132 Station Road, Balsall Common CV7 7FF",yes,,2019-12-09,,0.13,1,1,,local-authority-eng:SOL,not owned by a public authority,2019-06-17,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000IU2OELI000,permissioned,full planning permission,POINT(-1.652401 52.391029),PR77,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR77.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR77
"Enterprise House, Meadow Drive, Hampton-in-Arden B92 0BD",yes,,2019-12-09,,0.15,8,8,,local-authority-eng:SOL,not owned by a public authority,2019-07-25,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000EAYOELI000,permissioned,other,POINT(-1.700376 52.426131),PR78,https://www.solihull.gov.uk/Portals/0/Planning/BLR/PR78.pdf,2019-12-09,brownfield-land/local-authority-eng/SOL/PR78
