site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Victoria Ground, Off Boothen Old Road, Stoke-on-Trent",yes,,2019-09-24,,6.96,138,138,Site is under construction,local-authority-eng:STE,not owned by a public authority,2018-10-23,,permissioned,full planning permission,POINT(-2.181708 52.998665),61254,,2018-12-05,brownfield-land/local-authority-eng/STE/61254
"Former St Dominic's School, Hartshill Road, Stoke-on-Trent, ST4 7LY",yes,,2018-12-05,,0.13,5,5,,local-authority-eng:STE,not owned by a public authority,2017-09-28,,permissioned,full planning permission,POINT(-2.194718 53.008972),61264,,2018-12-05,brownfield-land/local-authority-eng/STE/61264
"Land off, Leek Road, Northwood, ST1 6AT",yes,,2019-10-09,,0.31,119,119,,local-authority-eng:STE,not owned by a public authority,2018-10-03,,permissioned,outline planning permission,POINT(-2.153599 53.02536),61283,,2017-12-31,brownfield-land/local-authority-eng/STE/61283
"Stoke-on-Trent, College Road",yes,,2018-12-31,,1.04,778,778,,local-authority-eng:STE,not owned by a public authority,2018-06-26,,permissioned,full planning permission,POINT(-2.17976 53.014976),61450,,2017-12-31,brownfield-land/local-authority-eng/STE/61450
"Abbots House, 103 Abbots Road, Abbey Hulton, Stoke-on-Trent, ST2 8DU",yes,,2019-09-27,,0.41,14,14,Site is under construction,local-authority-eng:STE,not owned by a public authority,2017-12-21,,permissioned,full planning permission,POINT(-2.137597 53.038447),61641,,2018-12-05,brownfield-land/local-authority-eng/STE/61641
"Land at Bucknall New Road, Hanley, Stoke-on-Trent",yes,,2019-09-27,,1.32,58,58,Site is under construction,local-authority-eng:STE,not owned by a public authority,2017-12-18,,permissioned,full planning permission,POINT(-2.166205 53.024688),61688,,2017-12-31,brownfield-land/local-authority-eng/STE/61688
"Land at Broad Street / Potteries Way, Hanley, Stoke-on-Trent",yes,,2019-09-27,,0.95,277,277,Site is under construction,local-authority-eng:STE,owned by a public authority,2017-12-07,,permissioned,full planning permission,POINT(-2.179541 53.022067),61710,,2017-12-31,brownfield-land/local-authority-eng/STE/61710
"56 Edensor Road, Longton, Stoke On Trent, ST3 2QE",yes,,2018-12-05,,0.06,8,8,,local-authority-eng:STE,not owned by a public authority,2018-01-03,,permissioned,full planning permission,POINT(-2.13938 52.985507),61735,,2017-12-31,brownfield-land/local-authority-eng/STE/61735
"Land at Bycars Road, Burslem, Stoke-on-Trent, ST6 1BY",yes,,2018-12-05,,0.9,3,3,,local-authority-eng:STE,not owned by a public authority,2018-02-05,,permissioned,outline planning permission,POINT(-2.196948 53.05031),61773,,2018-12-05,brownfield-land/local-authority-eng/STE/61773
"Eastwood Road, Hanley",yes,,2019-10-09,,4.74,128,128,,local-authority-eng:STE,not owned by a public authority,2018-05-30,,permissioned,full planning permission,POINT(-2.169863 53.019713),61804,,2017-12-31,brownfield-land/local-authority-eng/STE/61804
"Trentwood Timber Supplies Ltd, Junction of Stoke Old Road and Victoria Street, Basford, Stoke-on-Trent,ST4 6HD",yes,,2018-12-05,,0.47,19,19,,local-authority-eng:STE,not owned by a public authority,2018-03-29,,permissioned,outline planning permission,POINT(-2.210661 53.011327),61905,,2018-12-05,brownfield-land/local-authority-eng/STE/61905
"Lightwood Tavern, 581 Lightwood Road, Lightwood, Stoke-",yes,,2019-10-09,,0.27,6,6,,local-authority-eng:STE,not owned by a public authority,2018-05-04,,permissioned,full planning permission,POINT(-2.114911 52.970468),62106,,2018-12-05,brownfield-land/local-authority-eng/STE/62106
"Site of former Trentham Library, Trentley Road, Trentham, Stoke-on-Trent, ST4 8PH",yes,,2019-09-27,,0.25,6,6,Site is under construction,local-authority-eng:STE,not owned by a public authority,2018-08-03,,permissioned,full planning permission,POINT(-2.195299 52.969333),62496,,2017-12-31,brownfield-land/local-authority-eng/STE/62496
"1 Marychurch Road, Bucknall, Stoke-on-Trent, ST2 9BJ",yes,,2019-10-09,,0.07,9,9,,local-authority-eng:STE,not owned by a public authority,2018-10-26,,permissioned,full planning permission,POINT(-2.14356 53.024707),62955,,2017-12-31,brownfield-land/local-authority-eng/STE/62955
"Land at, Norfolk Street, Norfolk Street, Shelton, Stoke on Trent",yes,,2019-09-26,,0.36,28,28,,local-authority-eng:STE,not owned by a public authority,2019-01-07,,permissioned,full planning permission,POINT(-2.182156 53.015565),63129,,2017-12-31,brownfield-land/local-authority-eng/STE/63129
"Swallows Nest, Ufton Close, Blurton, Stoke-on-Trent, ST3 3NQ",yes,,2019-09-27,,0.34,10,10,Site is under construction,local-authority-eng:STE,not owned by a public authority,2018-12-06,,permissioned,outline planning permission,POINT(-2.15708 52.966339),63168,,2018-12-05,brownfield-land/local-authority-eng/STE/63168
"Bird In Hand, 942 London Road, Stoke On Trent, ST4 5NX",yes,,2019-09-26,,0.33,8,8,,local-authority-eng:STE,not owned by a public authority,2019-01-08,,permissioned,full planning permission,POINT(-2.202111 52.986809),63272,,2017-12-31,brownfield-land/local-authority-eng/STE/63272
"Former Station P.H., Stanton Road, Meir, Stoke-on-Trent, ST3 6DF",yes,,2019-09-27,,0.14,18,18,,local-authority-eng:STE,not owned by a public authority,2019-02-06,,permissioned,full planning permission,POINT(-2.098869 52.977864),63292,,2017-12-31,brownfield-land/local-authority-eng/STE/63292
"66 Grove Road, Fenton, Stoke-on-Trent, ST4 3BB",yes,,2019-10-09,,0.19,7,7,,local-authority-eng:STE,not owned by a public authority,2019-03-07,,permissioned,full planning permission,POINT(-2.164633 52.992135),63462,,2017-12-31,brownfield-land/local-authority-eng/STE/63462
"Broadway House, Broadway, Meir",,,2017-12-31,,0.92,37,37,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.102972 52.982954),137,,2017-12-31,brownfield-land/local-authority-eng/STE/137
"California Business Park (employment element but full site area shown), Whieldon Road, Stoke",,,2017-12-31,,2.95,165,165,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.180559 52.994483),142,,2017-12-31,brownfield-land/local-authority-eng/STE/142
"Ford Green House, Ford Green Road, Smallthorne",,,2017-12-31,,0.27,4,4,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.166861 53.055207),186,,2017-12-31,brownfield-land/local-authority-eng/STE/186
"Foley Goods Yard, Bute Street, Fenton",,,2017-12-31,,1,56,56,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.145092 52.99258),187,,2017-12-31,brownfield-land/local-authority-eng/STE/187
"Former Co-op Bakery Site, Newport Lane, Middleport, Stoke-on-Trent",,,2017-12-31,,1.98,96,96,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.202516 53.037519),201,,2017-12-31,brownfield-land/local-authority-eng/STE/201
"Former Parkside Residential Home, Weston Coyney Road, Stoke on Trent, and Training & Development Centre",,,2017-12-31,,0.87,22,22,,local-authority-eng:STE,owned by a public authority,,,not permissioned,,POINT(-2.107731 52.989257),220,,2017-12-31,brownfield-land/local-authority-eng/STE/220
"Former pottery, Parsonage Street, Tunstall",,,2019-12-31,,0.49,28,28,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.213947 53.06318),222,,2017-12-31,brownfield-land/local-authority-eng/STE/222
"Former Tuscan Works,Anchor Road,Longton,Stoke on Trent,ST3 1LL",,,2017-12-31,,3.08,110,110,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.129135 52.991265),238,,2017-12-31,brownfield-land/local-authority-eng/STE/238
"Heathfield Special School, Chell Heath Road, Chell Heath, Stoke on Trent, ST6 6PD",,,2017-12-31,,1.08,35,35,,local-authority-eng:STE,owned by a public authority,,,not permissioned,,POINT(-2.179991 53.067332),245,,2017-12-31,brownfield-land/local-authority-eng/STE/245
"Keele Street, Tunstall, Stoke on Trent, ST6 5AR.",yes,,2019-10-09,,0.28,17,17,,local-authority-eng:STE,not owned by a public authority,2018-01-24,,permissioned,full planning permission,POINT(-2.212157 53.06134),60680,,2017-12-31,brownfield-land/local-authority-eng/STE/60680
"Land at, Furlong Road, Tunstall, Stoke-on-Trent",,,2018-12-05,,0.91,33,33,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.203868 53.06409),304,,2017-12-31,brownfield-land/local-authority-eng/STE/304
"Land at, junction of Newport Lane and Furlong Lane, Burslem Stoke-on-Trent",yes,,2018-12-05,,1.86,86,86,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.205129 53.042096),310,,2017-12-31,brownfield-land/local-authority-eng/STE/310
"Land at, Vernon Road, Stoke-on-Trent, ST4 2TP",,,2017-12-31,,0.28,14,14,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.186138 53.01001),333,,2017-12-31,brownfield-land/local-authority-eng/STE/333
"Land off, Lichfield Street, Hanley",,,2017-12-31,,0.44,33,33,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.171205 53.017687),364,,2017-12-31,brownfield-land/local-authority-eng/STE/364
"Land off, Baron Street, Fenton",,,2017-12-31,,0.85,50,50,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.147768 52.99352),370,,2017-12-31,brownfield-land/local-authority-eng/STE/370
"Land off, Hawkins Street, Fenton",,,2017-12-31,,1.22,48,48,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.171506 52.998521),373,,2017-12-31,brownfield-land/local-authority-eng/STE/373
"Botteslow Street, Hanley",,,2017-12-31,,1.2,77,77,,local-authority-eng:STE,owned by a public authority,,,not permissioned,,POINT(-2.16437 53.02076),438,,2017-12-31,brownfield-land/local-authority-eng/STE/438
"Pottery, Sutherland Road, Longton",,,2017-12-31,,0.38,19,19,,local-authority-eng:STE,not owned by a public authority,,,not permissioned,,POINT(-2.125955 52.986577),468,,2017-12-31,brownfield-land/local-authority-eng/STE/468
