site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"45, Enmore Road",yes,,2017-12-31,,0.2,7,7,"Demolition of a single storey garage block. Erection of 2 three bedroom and 1 two bedroom houses and a three storey building comprising 3 one bedroom and 1 two bedroom flats. Construction one new refuse store to the front of the site, and one replacement refuse store to the rear. Associated landscaping works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700",local-authority-eng:CRY,not owned by a public authority,2016-12-05,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700,permissioned,full planning permission,POINT(-0.071346 51.39252),16/04727/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04727-FUL
"349, Grange Road",yes,,2017-12-31,,0.15,8,8,Alterations ; Alterations to existing building; erection of extension to side of building to form lift core; construction of roof extension to form an additional 4 one bedroom flats; erection of two storey building to rear to form terrace of 4 two bedroom townhouses; provision of associated vehicle access and parking ; provision of associated refuse and cycle stores (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00,local-authority-eng:CRY,not owned by a public authority,2016-11-16,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00,permissioned,full planning permission,POINT(-0.089486 51.40976),16/04729/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04729-FUL
"10, Croham Valley Road",yes,,2017-12-31,,0.1,7,7,"Demolition of existing dwelling, erection of a building comprising 8 two bedroom flats, formation of vehicular access and provision of parking area with 8 spaces, cycle and refuse stores.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00",local-authority-eng:CRY,not owned by a public authority,2017-05-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00,permissioned,outline planning permission,POINT(-0.076883 51.357458),16/04907/OUT,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-04907-OUT
"98, Hyde Road",yes,,2017-12-31,,0.1,6,6,"Demolition of existing dwelling. Erection of a building with lower ground floor and accomodation in roofspace comprising 7 two bedroom apartments. formation of revised vehicular access and provision of associated parking spaces, bicycle storages and refuse store.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00",local-authority-eng:CRY,not owned by a public authority,2017-02-14,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00,permissioned,full planning permission,POINT(-0.093012 51.331193),16/05057/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05057-FUL
"2 Willis Court, Dunheved Road North",yes,,2017-12-31,,0.03,7,7,"Alterations to roof ; Construction of third floor to provide 1 one bed room, 4 two bedroom and 2 studio flats, alterations to street facade South elevation ; alterations to parking layout and provision of associated parking ; provision of refuse and cycle storage (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00",local-authority-eng:CRY,not owned by a public authority,2017-01-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00,permissioned,full planning permission,POINT(-0.114041 51.391021),16/05198/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05198-FUL
"32a, Reedham Drive",yes,,2017-12-31,,0.1,7,7,"Demolition of existing building and erection of four storey building comprising 4 two bedroom and 3 three bedroom flats, associated parking and refuse store. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00",local-authority-eng:CRY,not owned by a public authority,2017-03-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00,permissioned,full planning permission,POINT(-0.118773 51.328885),16/05287/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05287-FUL
"759, London Road",yes,,2017-12-31,,0.03,6,6,Erection of three storey building in car park comprising 6 one bedroom flats. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00,local-authority-eng:CRY,not owned by a public authority,2017-01-09,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00,permissioned,full planning permission,POINT(-0.115298 51.394018),16/05397/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05397-FUL
"37a, Smitham Bottoms Lane",yes,,2017-12-31,,0.032,5,5,"Alterations and erection of a two storey rear extension with extension to the existing roof to provide 2 one bedroom and 3 two bedroom flats. Provision of associated parking, cycle and refuse storage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00",local-authority-eng:CRY,not owned by a public authority,2017-01-20,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00,permissioned,full planning permission,POINT(-0.13934 51.334267),16/05498/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05498-FUL
"84-146, Mayday Road",yes,,2017-12-31,,0.043,9,9,Erection of four storey building comprising 8 one bedroom and 1 two bedroom flats. formation of vehicular access and provision of associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500,local-authority-eng:CRY,not owned by a public authority,2016-12-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500,permissioned,full planning permission,POINT(-0.115123 51.39442),16/05502/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05502-FUL
"36, Beulah Road",yes,,2017-12-31,,0.096,9,9,"Demolition of existing buildings ; Erection of a three storey building comprising 6 one bedroom, and 3 two bedroom flats; provision of associated parking, provision of refuse and cycle storage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00",local-authority-eng:CRY,not owned by a public authority,2017-01-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00,permissioned,full planning permission,POINT(-0.101195 51.400993),16/05522/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05522-FUL
"745, London Road",yes,,2017-12-31,,0.069,20,20,"Demolition of existing public house and erection of four / five storey mixed use development comprising use within A1 (retail) or B1 (business) on part ground floor and 4 one bedroom, 8 two bedroom, 8 three bedroom flats in remainder of building, formation of part basement storage / plant room and associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00",local-authority-eng:CRY,not owned by a public authority,2017-03-09,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,permissioned,full planning permission,POINT(-0.114883 51.393625),16/05856/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05856-FUL
"The Horseshoe Public House, 745, London Road",yes,,2017-12-31,,0.068,20,20,"Demolition of existing public house and erection of four / five storey mixed use development comprising use within A1 (retail) or B1 (business) on part ground floor and 4 one bedroom, 8 two bedroom, 8 three bedroom flats in remainder of building, formation of part basement storage / plant room and associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00",local-authority-eng:CRY,not owned by a public authority,2017-05-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,permissioned,full planning permission,POINT(-0.114883 51.393625),16/05856/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05856-P
"83, 85 & 113, Hermitage Road",yes,,2017-12-31,,0.128,9,9,"Erection of a part three part four storey building comprising no. 6 two bedroom and 1 one bedroom flats and 1 two storey two bedroom and 1 three storey three bedroom house together with car parking, landscaping and associated works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00",local-authority-eng:CRY,not owned by a public authority,2017-04-27,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00,permissioned,full planning permission,POINT(-0.094842 51.420323),16/05891/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05891-FUL
"226, Whitehorse Road",yes,,2017-12-31,,0.56,38,38,"Demolition of existing buildings. Erection of two and four storey buildings comprising a total of 12 one bedroom, 9 two bedroom and 11 three bedroom flats and 5 two bedroom and 1 one bedroom houses, provision of ancillary car parking, hard and soft landscaping. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00",local-authority-eng:CRY,not owned by a public authority,2017-02-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00,permissioned,full planning permission,POINT(-0.093978 51.390265),16/05972/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05972-FUL
"20-20c, Oxford Road",yes,,2017-12-31,,0.13,5,5,"Demolition of existing demountable houses and erection of 4 two storey buildings comprising 5 two bedroom and 3 one bedroom flats and 1 three bedroom house with provision of associated car parking, landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00",local-authority-eng:CRY,not owned by a public authority,2017-03-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00,permissioned,full planning permission,POINT(-0.092074 51.420827),16/05976/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05976-FUL
"122-124, Chertsey Crescent",yes,,2017-12-31,,0.09,7,7,Demolition of garages and erection of 4 two bedroom and 3 three bedroom houses with provision of landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00,local-authority-eng:CRY,owned by a public authority,2017-04-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00,permissioned,full planning permission,POINT(-0.014734 51.339812),16/05998/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05998-FUL
"485-487, King Henry's Drive",yes,,2017-12-31,,0.07,7,7,"Demolition of garages and erection of four two/three storey buildings comprising 4 one bedroom, 1 two bedroom flats and 2 three bedroom houses, provision of car parking, landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00",local-authority-eng:CRY,owned by a public authority,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00,permissioned,full planning permission,POINT(0.000023 51.334751),16/06000/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06000-FUL
"89 - 157, Regina Road",yes,,2017-12-31,,0.34,19,19,"Demolition of garages. Erection of four storey building comprising 5 one bedroom and 6 two bedroom flats. Erection of 1 three bedroom and 2 one bedroom single storey houses and 5 two storey one bedroom houses with provision of car parking, landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000",local-authority-eng:CRY,owned by a public authority,2017-04-20,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000,permissioned,full planning permission,POINT(-0.069319 51.401722),16/06023/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06023-FUL
"Land East Of 22-32, Northbrook Road",yes,,2017-12-31,,0.056,11,11,"Erection of a three/ four storey building comprising 6 one bedroom and 5 two bedroom flats with provision of car parking, landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200",local-authority-eng:CRY,owned by a public authority,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200,permissioned,full planning permission,POINT(-0.094981 51.393123),16/06024/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06024-FUL
"Malton House, 193, Selhurst Road",yes,,2017-12-31,,0.05,9,9,"Demolition of garages. erection of single/three storey building comprising 4 two bedroom and 5 one bedroom flats .provision of associated car parking, landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00",local-authority-eng:CRY,owned by a public authority,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00,permissioned,full planning permission,POINT(-0.083037 51.396516),16/06029/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06029-FUL
"94-96, Uvedale Crescent",yes,,2017-12-31,,0.08,6,6,"Demolition of garages and erection of 4 part single part two storey buildings comprising 2 houses and 4 flats with provision of car parking, landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00",local-authority-eng:CRY,owned by a public authority,2017-04-13,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00,permissioned,full planning permission,POINT(-0.003363 51.336787),16/06030/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06030-FUL
"75-135, Kingsdown Avenue",yes,,2017-12-31,,1.3,34,34,"Demolition of existing garages and erection of 1 six storey building comprising 9 two bedroom, 1 one bedroom and 1 three bedroom flats, 1 four storey building comprising 4 two bedroom and 2 one bedroom flats and 13 three bedroom and 4 two bedroom houses. Provision of associated car parking, landscaping and associated works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00",local-authority-eng:CRY,owned by a public authority,2017-04-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00,permissioned,full planning permission,POINT(-0.107112 51.345739),16/06031/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06031-FUL
"15, South End",yes,,2017-12-31,,0.04,9,9,"Alterations and refurbishment for use of ground floor for the purposes within class A3 (restaurant), new shopfront, erection of first floor extension and construction of second and third floors. use of rear ground floor and upper floors as 6 one bedroom, 2 studio and 1 two bedroom flats.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000",local-authority-eng:CRY,not owned by a public authority,2017-01-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000,permissioned,full planning permission,POINT(-0.098758 51.367177),16/06103/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06103-FUL
"15, Purley Rise",yes,,2017-12-31,,0.1,7,7,Demolition of existing building and construction of a basement and two storeys plus roofspace building to provide 8 self contained flats. Provision of 4 car parking spaces and cycle and refuse store. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00,local-authority-eng:CRY,not owned by a public authority,2017-05-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00,permissioned,full planning permission,POINT(-0.122306 51.335173),16/06245/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06245-FUL
"25-39, Drovers Road",yes,,2017-12-31,,0.15,9,9,"Erection of a three-storey building comprising 9 one bedroom flats together with provision of car parking, landscaping and other associated works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00",local-authority-eng:CRY,not owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00,permissioned,full planning permission,POINT(-0.096691 51.361244),16/06276/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06276-FUL
"38-40, Thorneloe Gardens",yes,,2017-12-31,,0.1,10,10,"Demolition of garages and erection of a two to three-storey building comprising 6 one bedroom and 4 two bedroom flats together with car parking, landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8I4SJLL4K00",local-authority-eng:CRY,not owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8I4SJLL4K00,permissioned,full planning permission,POINT(-0.111495 51.361052),16/06337/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8I4SJLL4K00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06337-FUL
"19-21, Russell Hill",yes,,2017-12-31,,0.3,20,20,"Demolition of existing buildings, erection of two storey detached building with basement and accomodation in roofspace comprising 2 three bedroom, 5 two bedroom and 9 one bedroom flats and erection of 6 three bedroom semi detached house. Provision of associated access, parking and landscaping.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500",local-authority-eng:CRY,not owned by a public authority,2017-08-14,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500,permissioned,full planning permission,POINT(-0.123594 51.342289),16/06352/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06352-FUL
"Land Adjacent To, Academy Gardens",yes,,2017-12-31,,0.153,9,9,Erection of a three-storey building comprising 9 one bedroom with landscaping and other associated works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIAGVIJLL6B00,local-authority-eng:CRY,owned by a public authority,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIAGVIJLL6B00,permissioned,full planning permission,POINT(-0.079247 51.379242),16/06366/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIAGVIJLL6B00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06366-FUL
"2, Harold Road",yes,,2017-12-31,,0.59,28,28,"Demolition of garages. Erection of four/ five/ six storey building comprising 14 two bedroom and 1 one bedroom flats. Erection of 2 three-storey and 11 two-storey three bedroom houses with associated car parking, landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIBMF8JLL6J00",local-authority-eng:CRY,not owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIBMF8JLL6J00,permissioned,full planning permission,POINT(-0.090821 51.413945),16/06374/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIBMF8JLL6J00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06374-FUL
"Homefield House, 57, Homefield Road",yes,,2017-12-31,,0.25,24,24,"Demolition of former care home. Erection of 1 three storey building comprising 5 one bedroom and 5 two bedroom flats. Erection of 6 two bedroom and 8 three bedroom houses. Formation of vehicular access and provision of associated car parking, landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIFY5UJLL9B00",local-authority-eng:CRY,owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIFY5UJLL9B00,permissioned,full planning permission,POINT(-0.112211 51.299525),16/06400/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIFY5UJLL9B00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06400-FUL
", Malling Close",yes,,2017-12-31,,1,41,41,"Demolition of a single-storey temporary structure and garages. Erection of a four/ six storey building, 3 three-storey buildings and 1 two/four storey building to provide a total of 18 one bedroom and 23 two bedroom flats. Formation of vehicular access and provision of associated car parking, landscaping and other associated works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00",local-authority-eng:CRY,owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00,permissioned,full planning permission,POINT(-0.060096 51.389654),16/06422/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06422-FUL
"Henderson Works, Henderson Road",yes,,2017-12-31,,0.065,9,9,"Demolition of existing buildings: Erection of single/two/three storey building comprising 1 three bedroom, 2 two bedroom and 6 one bedroom flats: alterations to vehicular access and provision of , with associated car parking, cycle storage and bin stores,. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKZU2JLLD300",local-authority-eng:CRY,not owned by a public authority,2017-03-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKZU2JLLD300,permissioned,full planning permission,POINT(-0.095255 51.391014),16/06470/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKZU2JLLD300,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06470-FUL
"26, Fairfield Road",yes,,2017-12-31,,0.085,6,6,"Erection of three storey building at rear comprising 6 x one bedroom flats, with associated cycle and refuse storage and landscaping. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00",local-authority-eng:CRY,not owned by a public authority,2017-05-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00,permissioned,full planning permission,POINT(-0.088003 51.372227),16/06484/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06484-FUL
"24, Station Road",yes,,2017-12-31,,0.05,14,14,Erection of a four/ five storey building comprising 10 one bedroom and 4 two bedroom flats and 227 sq m commercial space (Flexible Use Class A1 - A3 and D1) together with landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500,local-authority-eng:CRY,not owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500,permissioned,full planning permission,POINT(-0.076079 51.397553),16/06491/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06491-FUL
"Goodenough Way, Ellis Road",yes,,2017-12-31,,2,40,40,"Demolition of existing garages, substation, refuse stores and community centre. Erection of 7 buildings varying in height between two and three storeys comprising 18 three bedroom and 4 two bedroom houses and 14 two bedroom and 4 one bedroom flats and 161 sq m community centre space (Use Class D1) . provision of associated car parking, landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN32UJLLEZ00",local-authority-eng:CRY,owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN32UJLLEZ00,permissioned,full planning permission,POINT(-0.123249 51.299378),16/06505/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN32UJLLEZ00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06505-FUL
", Longheath Gardens",yes,,2017-12-31,,0.7,53,53,"Demolition of existing garages and erection of 6 buildings varying in height between two and six storeys comprising a total of 23 two bedroom and 30 one bedroom flats. Provision of associated car parking, landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN4M3JLLF400",local-authority-eng:CRY,owned by a public authority,2017-06-15,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN4M3JLLF400,permissioned,full planning permission,POINT(-0.05406 51.393025),16/06508/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN4M3JLLF400,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06508-FUL
