site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Garage Block And Forecourt South Of Tirrell Road,yes,,2018-11-30,,0.26,9,9,"Demolition of existing garages and erection of a part single/two/three storey building to provide nine 3 bedroom houses with new emergency access from Beluah Grove, car parking off Tirrell Road, a new pedestrian entrance gate to Wilford Road Recreation Ground, landscaping and other associated works.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,owned by a public authority,2018-02-22,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.09974 51.387804),17/05873/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-05873-FUL
54-56 South Park Hill Road,yes,,2018-11-30,,0.079,5,5,"Erection of a two storey building at rear comprising 3 two bedroom and 2 one bedroom flats: provision of cycle storage, amenity space, a refuse/ recycling store and landscaping.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-03-08,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.092376 51.363386),17/05931/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-05931-FUL
Garage Block And Forecourt South Of 27 - 32 Avenue Gardens,yes,,2018-11-30,,0.04,6,6,Demolition of existing garages and the erection of a three storey building to provide six units together with landscaping and other associated works.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,owned by a public authority,2018-01-23,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.074984 51.40472),17/05954/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-05954-FUL
170 Hayes Lane,yes,,2018-11-30,,0.304,7,7,"Alterations, Erection of single/two storey front, rear, roof and dormer extensions with accommodation in the loft space. Conversion to form 6 flats and 1 house. Provision of associated parking.. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P0LPLNJLJBG00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-03-09,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P0LPLNJLJBG00&activeTab=summary,permissioned,full planning permission,POINT(-0.103208 51.310846),17/06121/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P0LPLNJLJBG00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/17-06121-FUL
Land North East Of Barrie Close (Coulsdon Community Centre) Chipstead Valley Road,yes,,2018-11-30,,0.54,33,33,"Demolition of existing community centre and erection of 33 residential units comprising 4 one bedroom flats, 12 two bedroom flats and 17 three bedroom houses, together with provision of car parking, landscaping and other associated works.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,owned by a public authority,2018-04-05,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.147319 51.320006),17/06216/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-06216-FUL
Land And Garages Adjoining 485 And 487 & R/O 495-501 King Henry's Drive C,yes,,2018-11-30,,0.07,7,7,"Demolition of garages and erection of a part two/three storey building comprising 6 flats and 1 house; Provision of car parking, landscaping and associated works.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,owned by a public authority,2018-02-16,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(0.000244 51.334566),17/06261/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-06261-FUL
Garages And Forecourt North Of Avenue Road South Norwood,yes,,2018-11-30,,0.1,12,12,"Demolition of garages and erection of a three storey building to provide 12 flats together with a disabled car parking space, landscaping and other associated works.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,owned by a public authority,2018-03-23,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.073309 51.404558),17/06360/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-06360-FUL
2a Grovelands Road,yes,,2018-11-30,,0.032,6,6,"Proposed re-development of the site, involving the demolition of the existing property followed by a new part two, part three storey building to provide 6 new dwellings, car parking, landscaping with vehicular access.. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P2NCYGJLMDG00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-02-28,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P2NCYGJLMDG00&activeTab=summary,permissioned,full planning permission,POINT(-0.123211 51.334028),18/00224/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P2NCYGJLMDG00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00224-FUL
45 Croham Road,yes,,2018-11-30,,0.034,7,7,"Conversion of childrens home to form 7 self -contained flats (4 x 2 bedroomed, 3 x 1 bedroomed flats); formation of basement accommodation with front, rear light wells, erection of a single storey side and rear extensions; provision of associated hard and soft landscaping, a new front boundary wall, 2 roof lights in front and rear roof slopes and refuse and cycle parking.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-03-16,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.086509 51.361114),18/00288/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00288-FUL
51 Wandle Road,yes,,2018-11-30,,0.024,7,7,"Alterations including conversion of existing building from B1(a) office to provide 7no. residential units comprising 2no. 2-bed, 4no. 1-bed and 1no. studio. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-03-20,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.101353 51.369314),18/00304/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00304-FUL
133 Godstone Road,yes,,2018-11-30,,0.055,5,5,"Demolition of a Motor Spares shop and erection of a three storey dwelling to provide 5 units including associated soft and hard landscaping, bicycle and refuse/recycling storage.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-06-18,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.088553 51.320302),18/00393/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00393-FUL
4 Rectory Park,yes,,2018-11-30,,0.072,7,7,"Demolition of existing building: erection of a two storey building with accommodation in roofspace comprising 3 two bedroom, 2 one bedroom and 2 three bedroom flats : formation of vehicular access onto Borrowdale Drive and provision of associated parking spaces, cycle storage and refuse store.. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P3PYAGJLGHD00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-06-22,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P3PYAGJLGHD00&activeTab=summary,permissioned,full planning permission,POINT(-0.083238 51.333156),18/00588/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P3PYAGJLGHD00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00588-FUL
11 South Park Hill Road,yes,,2018-11-30,,0.051,6,6,"Demolition of the existing dwelling: erection of a three/four storey building comprising 1 studio, 4 two bedroom and 1 three bedroom flats with associated landscaping, parking, refuse and cycle provision.. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P3ZEQKJLGWP00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-07-06,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P3ZEQKJLGWP00&activeTab=summary,permissioned,full planning permission,POINT(-0.09038 51.364748),18/00693/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P3ZEQKJLGWP00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00693-FUL
"5 - 7 Leaden Hill, And Leaden Hill Industrial Estate, 9 Leaden Hill",yes,,2018-11-30,,0.065,9,9,Addition of two storeys to Block A and one storey to Block B of the permitted development (under planning permission 15/05723/P) to provide 9 additional residential units at 5-7 Leaden Hill and The Leaden Hill Industrial Estate. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-06-07,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.133387 51.322051),18/00760/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00760-FUL
72 Brighton Road,yes,,2018-11-30,,0.07,8,8,"Alterations, Erection of single/two storey front/side/rear and second floor/roof extensions. Conversion to form 8 units and provision of associated parking, landscaping, refuse and cycle storage. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-04-19,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.122022 51.334306),18/00766/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00766-FUL
Land And Premises Adj To 55 Bensham Grove,yes,,2018-11-30,,0.077,9,9,Demolition of existing buildings: erection of three storey building comprising 6 x two bedroom flats and 3 x 1 bedroom flats: formation of vehicular access and provision of associated off-street parking in the basement ; provision of traffic-light system to vehicle access ; provision of refuse storage and cycle storage ; provision of associated landscaping and boundary treatment. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-04-19,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.101902 51.405717),18/00806/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00806-FUL
25 Monahan Avenue,yes,,2018-11-30,,0.16,9,9,"Demolition of existing building and erection of 2 storey building with part basement and accommodation in the roof space comprising 1 x one bedroom, 5 x two bedroom and 2 x three bedroom flats and provision of cycle and refuse stores. Plus erection of detached 2 storey, 4 bedroom dwelling, with new crossover. Provision of associated parking and landscaping.. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P4UUDVJLIBN00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-06-08,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P4UUDVJLIBN00&activeTab=summary,permissioned,full planning permission,POINT(-0.127168 51.33696),18/01019/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P4UUDVJLIBN00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01019-FUL
41 Woodcote Valley Road,yes,,2018-11-30,,0.117,8,8,"Erection of two storey side and single storey rear extensions with dormer extension in rear roof slope and conversion to form 1 x three bedroom, 1 x two bedroom and 6 x one bedroom flats with associated landscaping and parking provision. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PDYU0WJLII000&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-04-24,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PDYU0WJLII000&activeTab=summary,permissioned,full planning permission,POINT(-0.12462 51.336776),18/01178/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PDYU0WJLII000&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01178-FUL
R/O 129 Addington Road,yes,,2018-11-30,,0.033,6,6,"Erection of a two storey building comprising 2 x two bedroom dwellinghouses and 4 x one bedroom flats with associated landscaping, refuse and cycle storage. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-05-11,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.0627 51.343933),18/01197/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01197-FUL
St James Church Hall Little Roke Avenue,yes,,2018-11-30,,0.053,6,6,Partial Demolition of existing building and erection of single/two storey extensions to provide a terrace of 2 no. 3 bed 4-person houses and 4 no. 2 bed 3-person houses with private amenity space and 5 no. shared car parking spaces.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-06-21,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.108918 51.328655),18/01263/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01263-FUL
59 Addington Road,yes,,2018-11-30,,0.05,7,7,"Demolition of the existing building, erection of a replacement two storey plus roof level to accommodate 7 new self contained (C3) residential apartments with associated landscaping, terraces, car parking, refuse and cycle stores.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-06-22,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.067488 51.341036),18/01344/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01344-FUL
121a Foxley Lane,yes,,2018-11-30,,0.106,8,8,"Demolition of existing bungalow and erection two storey building with accommodation in the roof space comprising 8 units and provision of new access, parking area and bin store. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-07-04,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.140756 51.341062),18/01345/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01345-FUL
"Enmore Lodge, 34-36 Enmore Road",yes,,2018-11-30,,0.071,9,9,Alterations ; Demolition of existing buildings ; Erection of a three storey building comprising 6 two bedroom and 3 one bedroom flats: ; Alterations to vehicular accesses ; provision of vehicular access and associated forecourt parking ; provision of associated refuse storage and cycle storage (corrected description). https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-06-06,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.069993 51.393154),18/01483/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01483-FUL
53 Selcroft Road,yes,,2018-11-30,,0.082,8,8,"Demolition of the existing property, erection of a two storey plus roof level and basement level replacement building to provide 8 new self-contained (C3) residential apartments, landscaping, car parking, refuse and cycle parking.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-07-20,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.108924 51.337234),18/01499/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01499-FUL
54-56 South Park Hill Road,yes,,2018-11-30,,0.079,5,5,"Erection of two storey building comprising 3 two bedroom and 2 one bedroom flats : provision of cycle storage, amenity space, a refuse/ recycling store and landscaping.. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAXF1VJLKWE00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-05-25,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAXF1VJLKWE00&activeTab=summary,permissioned,full planning permission,POINT(-0.092376 51.363386),18/01960/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAXF1VJLKWE00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-01960-FUL
69 Westow Street,yes,,2018-11-30,,0.03,5,5,"Erection of 3.5 storey building comprising of Church Hall with ancillary facilities at ground floor. Formation of 3 x two bed flats and 2 x one bed flats on first, second and third floors. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-07-04,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.081576 51.417283),18/02164/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-02164-FUL
12 Sunny Bank,yes,,2018-11-30,,0.094,9,9,"Alterations, Erection of 1 three storey building to rear with accomodation in the roofspace comprising 1 x 3 bedorom, 5 x 2 bedroom and 1 x 1 bedroom flats and erection of 1 two storey building to rear comprising of 2 x 2 bedroom flats and erection of double garage to rear. Formation of vehicular access from Bevill Close and provision of associated parking to rear and provision of associated refuse and cycle storage (Corrected Description).. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-07-06,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.068444 51.400242),18/02276/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-02276-FUL
31 Russell Hill,yes,,2018-11-30,,0.087,9,9,"Demolition of the existing house; erection of two/three storey building comprising 1 one bedroom , 4 two bedroom and 4 three bedroom flats; formation of vehicular access and provision of 9 parking spaces and associated works. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-07-10,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.124061 51.34415),18/02477/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-02477-FUL
1 Woodcote Valley Road,yes,,2018-11-30,,0.01,9,9,"Demolition of the existing house: Erection of a two storey building with accommodation within the roof space comprising of 2x three bedroom, 5x two bedroom and 2x one bedroom flats: Provision of associated parking and landscaping.. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8TTH5JLHIM00&activeTab=summary",local-authority-eng:CRY,not owned by a public authority,2018-07-20,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8TTH5JLHIM00&activeTab=summary,permissioned,full planning permission,POINT(-0.121011 51.339038),18/02493/FUL,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8TTH5JLHIM00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-02493-FUL
797 London Road,yes,,2018-11-30,,0.235,71,71,Change of use from Class B1a offices to 71 flats (60x studios and 11 x one bedroom). https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-01-08,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,POINT(-0.11547 51.395333),17/05535/GPDO,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-05535-GPDO
797 London Road,yes,,2018-11-30,,0,59,59,Change of use from Use Class B1a offices to 59 flats. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-01-04,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,POINT(-0.11547 51.395333),17/05537/GPDO,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-05537-GPDO
797 London Road,yes,,2018-11-30,,0.235,65,65,Change of use from Class B1a offices to 65 flats (60 studios and 5 one bedroom flats). https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-01-08,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,POINT(-0.11547 51.395333),17/05539/GPDO,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/17-05539-GPDO
116-118 Selsdon Road,yes,,2018-11-30,,0.03,8,8,Conversion of the existing B1 (C) building into 8 one bedroom flats. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P1ZAWRJL0DQ00&activeTab=summary,local-authority-eng:CRY,not owned by a public authority,2018-02-20,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P1ZAWRJL0DQ00&activeTab=summary,permissioned,other,POINT(-0.095226 51.35944),18/00030/GPDO,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P1ZAWRJL0DQ00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00030-GPDO
5 Brighton Road,yes,,2018-11-30,,0.07,11,11,Use as 11 flats. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-05-09,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,POINT(-0.098043 51.362858),18/00324/GPDO,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00324-GPDO
13 Imperial Way,yes,,2018-11-30,,0.052,25,25,Conversion of part of the ground/mezzanine floor to form 5 one bedroom and 20 studio flats.. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,local-authority-eng:CRY,not owned by a public authority,2018-04-04,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,POINT(-0.118998 51.356272),18/00613/GPDO,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2018-11-30,brownfield-land/local-authority-eng/CRY/18-00613-GPDO
41 Chipstead Valley Road,yes,,2018-11-30,,0,10,10,Change of use from Office (Class B1(a)) to residential to provide 10 studio flats. https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P7OOYXJL0BK00&activeTab=summary,local-authority-eng:CRY,not owned by a public authority,2018-06-20,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P7OOYXJL0BK00&activeTab=summary,permissioned,other,POINT(-0.139999 51.320034),18/02035/GPDO,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P7OOYXJL0BK00&activeTab=summary,2018-11-30,brownfield-land/local-authority-eng/CRY/18-02035-GPDO
"Croydon Garden Centre, 89 Waddon Way",yes,,2018-11-30,,0.994,94,35,Residential Development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.113371 51.357692),11,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/11
"Former Royal Mail Sorting Office, 1-5 Addiscombe Road",yes,,2018-11-30,,0.44,201,74,"Residential led mixed use development incorporating either hotel, office leisure and/or clas A2-A5 uses. Also retail so long as the current planning permission is extant. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.091632 51.375479),21,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/21
"Morrisons Supermarket, 500 Purley Way",,,2018-11-30,,4.57,1028,251,"Redevelopment of a mix of residential, retail, commercial and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.120233 51.364799),25,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/25
"Purley Leisure Centre, car park and former Sainsbury's Supermarket, High Street",yes,,2018-11-30,,0.66,171,30,"Mixed use redevelopment incorporating public car park, new leisure facilities, including a swimming pool, and other community facilities, healthcare facility, creative and cultural industries enterprise centre, retail or residential accomodation.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.114371 51.338571),30,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/30
4-20 Edridge Road,yes,,2018-11-30,,0.23,220,180,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.098473 51.369906),32,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/32
"Purley Baptist Church, 2-12 Banstead Road",yes,,2018-11-30,,0.43,111,20,"Mixed use redevelopment comprising new church, community facility and residential. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117725 51.338706),35,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/35
