site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
HOUSE Phase 2 (New Islington MDA),yes,,2017-12-31,,0.75,104,104,"Erection of 20 no. three storey dwellinghouses, erection of 1 no. six storey building to create 44 self contained residential apartments (Class C3a) and the erection of 1 no. six storey apartment building to create 40 no. self contained apartments",local-authority-eng:MAN,,2016-11-18,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.222621 53.483171),111587/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111587-FO-2016-N1
No 1 Lord Street (Block 10-Lord Street / Cheetham Hill Road),yes,,2017-12-31,,0.18,192,192,Erection of a 16 storey building to form 192 residential apartments (Use Class C3a),local-authority-eng:MAN,,2016-11-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.240539 53.491352),113914/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113914-FO-2016
Mauldeth House Nell Lane Chorlton,yes,,2017-12-31,,0.49,72,72,Prior notification of change of use from offices (Class B1) to 72no. residential units (Class C3) and associated car parking and landscaping,local-authority-eng:MAN,,2016-11-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.265409 53.435607),113906/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113906-P3OPA-2016
121 Princess Street,yes,,2017-12-31,,0.06,126,126,Prior notification of change of use from offices (Class B1) for change of use to 126 apartments (use class C3),local-authority-eng:MAN,,2016-11-22,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.237495 53.475098),114023/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114023-P3OPA-2016
51 King Street (Second And Third Floors Only),yes,,2017-12-31,,0.02,10,10,Notification for the prior approval of a change of use of the second and third floors from offices (use class B1) to ten apartments (use class C3).,local-authority-eng:MAN,,2016-11-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.244972 53.48124),113905/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113905-P3OPA-2016
Silverwood House 129 Barlow Moor Road Didsbury,yes,,2017-12-31,,0.36,17,17,Conversion and extension of preparatory school and nursery to form 11 residential units (10 apartments and 1 coach house) and the erection of 6 detached dwellinghouses,local-authority-eng:MAN,,2016-11-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.242972 53.420885),111296/FO/2016/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111296-FO-2016-S2
"Barrel Yard (Hydes Brewery Site), Moss Lane West",yes,,2017-12-31,,0.52,42,42,The demolition of existing buildings and redevelopment of the site to provide 25no apartments and 17no dwellinghouses with open space and associated works,local-authority-eng:MAN,,2016-11-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.255194 53.459242),112075/FO/2016/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112075-FO-2016-S1
MCR House 341 Great Western Street Moss Side,yes,,2017-12-31,,0.15,17,17,Prior approval for the change of use of part of the ground floor and the entirety of the first and second floors from offices to 3 x studio apartments and 14 x 2 bedroom apartments,local-authority-eng:MAN,,2016-11-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.227783 53.456493),111564/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111564-P3OPA-2016
"Greenwood Road/Haveley Road, Northenden",yes,,2017-12-31,,0.66,45,45,"Erection of 18 x 2 storey dwellinghouses and 2 blocks of 3 storey apartments to create 27 apartments, together with new access roads, landscaping and parking",local-authority-eng:MAN,,2016-11-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.271131 53.390921),112320/FO/2016/S2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112320-FO-2016-S2
"Land Bounded By Amberley Drive, Boncarn Drive, Wastdale Road And Frensham Walk",yes,,2017-12-31,,0.91,52,52,Erection of 52 dwellinghouses,local-authority-eng:MAN,,2016-12-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.286246 53.387128),113836/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113836-FO-2016
All Souls Rectory Every Street,yes,,2017-12-31,,0.06,10,10,Erection of 4 storey building to form 10 apartments (Class C3),local-authority-eng:MAN,,2016-12-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.21605 53.480019),113955/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113955-FO-2016
Red Lion Street / 2 Union Street,yes,,2017-12-31,,0.06,38,38,"Erection of 3, 5, 7 and 8 and 11 storey building to comprise 38 residential apartments",local-authority-eng:MAN,,2016-12-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.237585 53.483277),113713/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113713-FO-2016
Bus Depot Princess Road,yes,,2017-12-31,,2.44,258,258,"Erection of 1 no. part 5/part 6 storey apartment building, 1 no. part 2/ part 3 and 4 storey extra care apartment building, 4 no. 4 storey apartment buildings (total no. apartments including extra care: 204) and 54 no. 2 and 3 storey family houses",local-authority-eng:MAN,,2016-12-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.242589 53.451574),113982/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113982-FO-2016
Rusholme Gardens 176 Wilmslow Road,yes,,2017-12-31,,0.21,5,5,"Erection of 5 three bedroom flats within a three storey building, including garages, car parking and gardens, involving demolition of building to rear of adjacent apartment building and creation of car parking spaces",local-authority-eng:MAN,,2016-12-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.222907 53.45137),114017/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114017-FO-2016
"Gt Ancoats St, Henry St, Gun St And Blossom Street",yes,,2017-12-31,,0.21,143,143,Erection of 1 x 8 storey building and 1 x 7 storey building to form 140 residential apartments and 3 townhouses (143 units in total) with ground floor commercial uses,local-authority-eng:MAN,,2017-01-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.230492 53.484019),112256/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112256-FO-2016
"First and second floors, Tresco House 149 Oxford Road",yes,,2017-12-31,,0.05,8,8,Prior approval application for change of use of first and second floors from office use (Use Class B1a) to 8 residential apartments,local-authority-eng:MAN,,2017-01-25,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.236517 53.469968),114127/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114127-P3OPA-2016
"Church Of St Jerome Rylance Street, Bradford",yes,,2017-12-31,,0.58,23,23,"Erection of 23 no. x two and three storey dwelling houses, car parking, boundary treatment and associated landscaping",local-authority-eng:MAN,,2017-01-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.206587 53.476854),112487/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/112487-FO-2016
102 Manchester Road,yes,,2017-12-31,,0.13,16,16,"Notification of Prior Approval for a Proposed Change of Use of offices to 16 flats (8 one bed, 8 two bed)",local-authority-eng:MAN,,2017-01-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.277369 53.446061),114453/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114453-P3OPA-2016
34 Charlotte Street (Lindencourt House),yes,,2017-12-31,,0.03,12,12,Conversion of existing warehouse to 12no. self contained apartments with common areas and boundary and external treatments,local-authority-eng:MAN,,2017-01-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.239021 53.478708),110785/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110785-FO-2015-C2
"Buffoline Trading Estate, Chapel Street",yes,,2017-12-31,,0.66,64,64,Erection of 64 no. dwellings comprising of: 28 x two bedroom apartments with associated 28 space car park and communal bin storage area; 22 x three bedroom houses; 6 x four bedroom houses; 8 x four bedroom houses with garages,local-authority-eng:MAN,,2017-01-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.189234 53.443922),113618/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/113618-FO-2016
Former Parkway Green Office 137 Bowland Road,yes,,2017-12-31,,0.14,6,6,Erection of 6no. two storey houses with access from Bowland Road and associated external works following demolition of existing office,local-authority-eng:MAN,,2017-02-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.280378 53.393263),114715/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114715-FO-2016
Tib Street/Church Street Car Park,yes,,2017-12-31,,0.28,183,183,"Redevelopment of the site for a residential building (Class C3) with ground floor commercial uses (Class A1, A2, A3, A4, B1,D2 (Gym and Cinema) varying in height from 7 to 10 storeys to provide 183 apartments",local-authority-eng:MAN,,2017-02-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.23722 53.482658),114146/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114146-FO-2016
Basil House - 105-107 Portland Street,yes,,2017-12-31,,0.05,37,37,Change of use of upper floor levels and works to the roof to create 37 apartments,local-authority-eng:MAN,,2015-09-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.240384 53.477132),107723/FO/2014/C2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107723-FO-2014-C2
Land Bounded By Culcheth Lane And Tandlewood Mews Newton Heath,yes,,2017-12-31,,0.08,6,6,Erection of 6 x 3 storey townhouses (Class C3) following demolition of existing public house together with parking and landscaping,local-authority-eng:MAN,,2017-02-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.177102 53.498636),111312/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/111312-FO-2016-N1
St John's Living - Nickel & Dime East Tower and Manchester Goods Yard,yes,,2017-12-31,,1.05,319,319,"Construction of a 36 storey residential building (Class C3) with retail uses at ground floor (Classes A1/A2/A3/A4), an 8 storey mixed use building comprising workspace (B1), with retail uses (Classes A1/A2/A3/A4) and residential live/work uses",local-authority-eng:MAN,,2017-03-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.256439 53.478618),114385/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114385-FO-2016
St John's Living - Nickle & Dime West Tower,yes,,2017-12-31,,0.51,305,305,Construction of 36 storey residential tower (Class C3) with retail uses at lower floors,local-authority-eng:MAN,,2017-03-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.257826 53.478759),114723/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114723-FO-2016
Siemens/Elizabeth Slinger Road site,yes,,2017-12-31,,2.84,92,92,Outline application for development comprising: Erection of a part 4 part 6 storey building to form 44 no. residential apartments (Class C3) and 23 no. residential dwellinghouses and Outline application for a maximum of 25 residential dwellings,local-authority-eng:MAN,,2017-03-17,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.250587 53.426182),114529/OO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114529-OO-2016
"301 Altrincham Road, Northenden",yes,,2017-12-31,,0.12,10,10,Erection of 4 no. three storey dwellinghouses and 6 no. two bedroom apartments in a three storey building,local-authority-eng:MAN,,2017-03-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.259193 53.396026),114438/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114438-FO-2016
219-221 Wilmslow Road,yes,,2017-12-31,,0.03,5,5,Change of use of first and second floor to 6no. self contained flats,local-authority-eng:MAN,,2017-03-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.222508 53.452764),114676/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114676-FO-2016
Bowker Bank Industrial Estate Off Bowker Bank Av,yes,,2017-12-31,,2.68,36,36,"Reserved matters application for the approval of layout, appearance, scale and landscaping following outline planning permission for the erection of a maximum of 48 units with means of access from Bowker Bank Avenue",local-authority-eng:MAN,,2016-07-01,http://pa.manchester.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.242365 53.523338),110554 / 100039,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110554---100039
X1 The Plaza (Great Ancoats Street / Issac Way),yes,,2017-12-31,,0.53,201,201,"Erection of a part 10, part 8, part 7, part 6 and part 5 storey building to form 201 residential apartments (C3a) with ancillary ground floor gym area for residents",local-authority-eng:MAN,,2015-12-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.218875 53.47854),109948/FO/2015/N2,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/109948-FO-2015-N2
"Sawmill Court (Flour Building, Jersey Street)",yes,,2017-12-31,,0.35,158,158,"Erection of a part 7, part 8 storey mixed use building comprising ground floor commercial units (1112 Sqm ) (Use Classes A1, A2, A3, B1 and D1 (excluding place of worship)) and 158 residential apartments",local-authority-eng:MAN,,2015-12-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.227316 53.484708),110077/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110077-FO-2015-N1
Former Mamlock House,yes,,2017-12-31,,0.17,15,15,"Erection of 15 no. 2-3 storey dwellinghouses with associated car parking, landscaping and boundary treatment with vehicular access from Catherine Road",local-authority-eng:MAN,,2015-07-29,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.250032 53.516446),107654/FO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107654-FO-2014-N1
Vita Circle Square Phase 2,yes,,2017-12-31,,0.1,384,384,"Erection of 18 storey serviced apartment building (384 units) with ancillary retail (A1, A2, A3, A4), residents' hub and associated access and landscaping (Building 9)",local-authority-eng:MAN,,2017-03-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.23821 53.473694),114863/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/114863-FO-2016
Vita Circle Square Phase 1a,yes,,2017-12-31,,0.3,604,604,Erection of 1no. 12 floor serviced apartment building (Sui Generis) (Building 10) (384 units) and 1no. part 14 floor part 18 floor serviced apartment building (Sui Generis) (Building 11) (220 units),local-authority-eng:MAN,,2016-01-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.237636 53.473444),110055/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/110055-FO-2015-C1
27 Middleton Road,yes,,2017-12-31,,0.46,29,29,"Erection of 22 new houses and two new apartments and conversion of the White Lion Public House into five apartments including a three storey side extension with associated parking, landscaping and boundary treatments,",local-authority-eng:MAN,,2015-08-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.216948 53.523009),092264/FO/2010/N1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/092264-FO-2010-N1
494 Wilmslow Road (Cine City),yes,,2017-12-31,,0.04,25,25,"Erection of four-storey building, including ground floor retail use 250 square metres (Class A1/A2) and three upper levels comprising a total of 25no. key worker residential units (Class C3)",local-authority-eng:MAN,,2015-07-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.229181 53.433578),107434/FO/2014/S1,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/107434-FO-2014-S1
New Little Mill (Jersey St/Bengal St),,,2017-12-31,,0.2,22,22,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Councils quality design requirements.,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.226004 53.484549),Anco_Cap_090,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-090
Jersey Street/Poland Street,yes,,2017-12-31,,0.29,80,80,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.224066 53.485694),Anco_Cap_070,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-070
Bengal Street,yes,,2017-12-31,,0.14,109,109,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.22761 53.486218),Anco_Cap_109,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-109
George Leigh Street/Silk Street,,,2017-12-31,,0.15,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.227262 53.486021),Anco_Cap_115,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-115
Poland Street/Naval Street/George Leigh Street,,,2017-12-31,,0.39,43,43,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.225921 53.485987),Anco_Cap_051,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-051
Silk Street/Poland Street,,,2017-12-31,,0.14,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.226029 53.486436),Anco_Cap_116,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-116
Silk Street/Cinder Street,,,2017-12-31,,0.05,14,14,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.226437 53.486651),Anco_Cap_107,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-107
Cinder Street/Silk Street,,,2017-12-31,,0.11,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.226919 53.486525),Anco_Cap_140,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-140
Mount Pleasant House 162-164 Oldham Road,yes,,2017-12-31,,0.08,30,30,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.226018 53.487218),Anco_Cap_049,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-049
Harriett Street,,,2017-12-31,,0.22,24,24,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.223073 53.486001),Anco_Cap_045,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-045
Newton Heath District Centre (Northern sites),yes,,2017-12-31,,2.39,100,100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.178987 53.502489),Mile_Cap_031,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-031
Pitsford Road,,,2017-12-31,,2.88,144,144,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.209916 53.498061),Harp_Cap_007,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-007
Blackley Park Road,,,2017-12-31,,0.43,38,38,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.212696 53.517417),Harp_Cap_043,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-043
Parkmount Road,,,2017-12-31,,0.58,23,23,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.212265 53.515629),Harp_Cap_020,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-020
Factory Lane,,,2017-12-31,,0.46,23,23,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.215286 53.513637),Harp_Cap_013,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-013
Pinfold/Raycroft Avenue,yes,,2017-12-31,,1.64,49,49,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.193479 53.520011),Char_Cap_006,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Char-Cap-006
Seymour Road South,,,2017-12-31,,0.18,15,15,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.170538 53.481846),Anco_Cap_055,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-055
Remaining New Cross Zone A,yes,,2017-12-31,,4.71,726,726,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.233082 53.486459),Anco_Cap_079,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-079
Newton Heath District Centre (Southern site),yes,,2017-12-31,,0.68,65,65,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.179767 53.501499),Mile_Cap_036,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-036
"NOMA Plots 2, 3, 4 & 5",yes,,2017-12-31,,1,756,756,Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.235524 53.489348),Anco_Cap_111,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-111
Tidebrook Walk,,,2017-12-31,,0.41,21,21,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.213287 53.499898),Harp_Cap_026,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-026
"Woodlands Mill, Hazelbottom Road",,,2017-12-31,,0.49,35,35,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.227555 53.50699),Chee_Cap_015,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chee-Cap-015
Winston Road,,,2017-12-31,,0.42,44,44,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.200653 53.515559),Harp_Cap_029,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-029
