site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Buckley Close garage site Hangleton,yes,,2017-12-18,,0.08,12,12,New Homes for Neighbourhoods site,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.196659 50.854469),SHLAA6057,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6057%20Buckley%20Close%20garage%20site%20Hangleton.pdf,2017-09-20
Kings House Grand Avenue Hove,yes,,2017-12-18,,0.52,140,140,Sold by public authority July 2017 planning application expected,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.168168 50.824833),SHLAA6075,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6075%20Kings%20House%20Grand%20Avenue%20Hove.pdf,2017-09-20
Belgrave Centre (and ICES Building),yes,,2017-12-18,,0.19,40,40,City Plan Part One Key Employment Site,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F03485|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2003%2F01146%2FFP,not permissioned,,POINT(-0.209458 50.830033),SHLAA6077,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6077%20Belgrave%20Centre%20%28and%20ICES%20Building%29.pdf,2017-09-20
Kings School Site High Street Portslade,,,2017-12-18,,0.84,20,20,,local-authority-eng:BNH,owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00359|,not permissioned,,POINT(-0.22337 50.842117),SHLAA6078,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6078%20Kings%20School%20Site%20High%20Street%20Portslade.pdf,2017-10-03
Costcutter 6 Pelham Terrace Lewes Road Brighton,,,2017-12-18,,0.06,6,6,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F02156,not permissioned,,POINT(-0.120937 50.84125),SHLAA6079,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6079%20Costcutter%206%20Pelham%20Terrace%20Lewes%20Road%20Brighton.pdf,2017-10-03
Selsfield Drive Housing Office Brighton,yes,,2017-12-18,,0.05,30,30,New Homes for Neighbourhoods site- Pre application stage,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.115285 50.847211),SHLAA6080,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6080%20Selsfield%20Drive%20Housing%20Office%20Brighton.pdf,2017-09-20
Above Co-operative 56-57 Lewes Road Brighton,,,2017-12-18,,0.05,6,6,Single storey building could accommodate some residential above,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.126934 50.83479),SHLAA6081,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6081%20Above%20Co-operative%2056-57%20Lewes%20Road%20Brighton.pdf,2017-10-03
Lewes Road Bus Depot,,,2017-12-18,,1.01,50,50,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.122801 50.83869),SHLAA6083,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6083%20Lewes%20Road%20Bus%20Depot.pdf,2017-10-03
33 Mighell Street and 70a Carlton Hill Brighton,yes,,2017-12-18,,1.83,9,9,Development commenced 201617. Rebuilding of flint wall and construction of new five storey building comprising of 5no four bed dwelling houses,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F03023|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02166|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00333|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F04086,permissioned,full planning permission,POINT(-0.13285 50.823194),SHLAA6084,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6084%2033%20Mighell%20Street%20and%2070a%20Carlton%20Hill%20Brighton.pdf,2017-09-20
25-28 Elder Place,yes,,2017-12-18,,0.07,7,7,Development not started on site 201617. Erection of one new storey above existing ground and first floors to facilitate the creation of 4no one bedroom flats and 3no two bedroom flats,local-authority-eng:BNH,not owned by a public authority,2014-11-03,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00971|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F01943|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F03249|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F02576,permissioned,full planning permission,POINT(-0.138128 50.832568),SHLAA6087,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6087%2025-28%20Elder%20Place.pdf,2017-09-21
Sussex House 130 Western Road Hove,yes,,2017-12-18,,0.05,9,9,Development commenced 201617. Change of use of mezzanine and first floors from office space (B1) and creche to residential (C3). Reconfiguration of existing residential units and creation of additional 9no residential units,local-authority-eng:BNH,not owned by a public authority,2015-03-18,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F04336|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F02056|,permissioned,full planning permission,POINT(-0.156047 50.825433),SHLAA6091,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6091%20Sussex%20House%20130%20Western%20Road%20Hove.pdf,2017-09-21
79 North Street Portslade,yes,,2017-12-18,,0.02,6,6,Development not started on site 201617. Erection of part three part four storey building comprising 4no two bedroom and 2no one bedroom flats,local-authority-eng:BNH,not owned by a public authority,2015-01-16,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F00756|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03538|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F00824,permissioned,full planning permission,POINT(-0.213538 50.83104),SHLAA6095,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6095%2079%20North%20Street%20Portslade.pdf,2017-09-21
Blocks C & D The Priory London Road Brighton,yes,,2017-12-18,,0.09,8,8,Development not started on site 201617. Creation of additional floor above existing to provide 8no flats,local-authority-eng:BNH,not owned by a public authority,2014-06-27,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02828|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F03946|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F06744,permissioned,full planning permission,POINT(-0.154294 50.856918),SHLAA6097,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6097%20Blocks%20C%20%26%20D%20The%20Priory%20London%20Road%20Brighton.pdf,2017-09-21
38-42 East Street Brighton,yes,,2017-12-18,,0.06,9,9,Development not started on site 201617. Conversion of existing office (B1) on parts of second third and fourth floors to 9no residential dwellings,local-authority-eng:BNH,not owned by a public authority,2014-05-02,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F02365|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F02337|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00113|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00055|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F04150|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03003|,permissioned,full planning permission,POINT(-0.139162 50.821568),SHLAA6098,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6098%2038-42%20East%20Street%20Brighton.pdf,2017-09-21
P&H House 106-112 Davigdor Road Hove,yes,,2017-12-18,,0.09,57,57,Recent prior approval application 57 units lapsed 201617. SHLAA call for sites 2017,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03006,not permissioned,,POINT(-0.156717 50.831865),SHLAA6099,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6099%20P%26H%20House%20106-112%20Davigdor%20Road%20Hove.pdf,2017-09-21
43-45 Bonchurch Road Brighton,yes,,2017-12-18,,0.02,6,6,Development not started on site 201617. Demolition of existing building and erection of 6 flats,local-authority-eng:BNH,not owned by a public authority,2015-05-08,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F04292,permissioned,full planning permission,POINT(-0.122716 50.832663),SHLAA6100,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6100%2043-45%20Bonchurch%20Road%20Brighton.pdf,2017-09-21
Blocks A B & C Belvedere 152-158 Dyke Road Brighton,yes,,2017-12-18,,0.02,6,6,Development not started on site 201617. Erection of additional storey to blocks A B and C to create 5no two bedroom and 1no one bedroom flats,local-authority-eng:BNH,not owned by a public authority,2015-07-16,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03968,permissioned,full planning permission,POINT(-0.150565 50.835158),SHLAA6101,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6101%20Blocks%20A%20B%20%26%20C%20Belvedere%20152-158%20Dyke%20Road%20Brighton_0.pdf,2017-09-21
Old Ship Hotel 31-38 Kings Road Brighton,yes,,2017-12-18,,0.03,18,18,Development not started on site 201617. Demolition of existing garage and staff accommodation block and construction of new 6 storey building to provide 8no one bed and 10no two bed flats on the 1st-5th floors,local-authority-eng:BNH,not owned by a public authority,2016-03-24,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F02100|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F03982|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2009%2F02606|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2001%2F02968%2FFP,permissioned,full planning permission,POINT(-0.141817 50.820504),SHLAA6102,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6102%20Old%20Ship%20Hotel%2031-38%20Kings%20Road%20Brighton.pdf,2017-09-21
121-123 Davigdor Road (Happy Cell),yes,,2017-12-18,,0.11,47,47,Development commenced 201617. Demolition of existing building and erection of a new part five and seven and eight storey building comprising a total of 47 one two and three bedroom residential units,local-authority-eng:BNH,not owned by a public authority,2016-02-05,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02917|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F01054,permissioned,full planning permission,POINT(-0.158023 50.831868),SHLAA6104,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6104%20121-123%20Davigdor%20Road%20%28Happy%20Cell%29.pdf,2017-09-21
Eastergate Road Garage Site,yes,,2017-12-18,,0.07,24,24,New Homes for Neighbourhoods site. In June 2017 Housing & New Homes and Policy Resources & Growth Committees agreed to lease a small partly cleared council housing garage site next to the Housing Centre in Moulsecoomb to YMCA Downslink Group to build modular Y:Cube homes for local single young people. The Homes & Communities Agency has allocated funding for this scheme. A consultation event on the initial plans was held in the Housing Centre for local residents and businesses in April 2017,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.104177 50.852446),SHLAA6106,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6106%20Eastergate%20Road%20Garage%20Site.pdf,2017-09-21
Bus Garage corner of Whitehawk Road and Henley Road Brighton,,,2017-12-18,,0.44,13,13,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.105228 50.818422),SHLAA6107,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6107%20Bus%20Garage%20corner%20of%20Whitehawk%20Road%20and%20Henley%20Road%20Brighton.pdf,2017-10-03
76 Church Street Brighton (Patrick Moorhead Antiques/warehousing) (Old PO Sorting Office),,,2017-12-18,,0.22,15,15,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.141817 50.825153),SHLAA6109,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6109%2076%20Church%20Street%20Brighton.pdf,2017-10-03
235-237 Hangleton Road Hove (ODM Office Supplies),,,2017-12-18,,0.08,10,10,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.192077 50.844721),SHLAA6110,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6110%20235-237%20Hangleton%20Road%20Hove%20%28ODM%20Office%20Supplies%29.pdf,2017-10-03
St Aubyns School 76 High Street Rottingdean Brighton (School Campus Area),yes,,2017-12-18,yes,0.86,48,48,This listing comprises the PDL part of the site. Remaining 2.54 ha site greenfield playing field . 2015 SHLAA Call for Sites. http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3531761.pdf?extension=.pdf&id=3531761&location=VOLUME5&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F02680|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F02681|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F03110|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F03108,not permissioned,,POINT(-0.056005 50.804455),SHLAA6113,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6113%20St%20Aubyns%20School%2076%20High%20Street%20Rottingdean%20Brighton.pdf,2017-09-21
Flexer Sacks Wellington Road Portslade,,,2017-12-18,,0.6,50,50,Pre-application stages,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05634|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F02135|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03540|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F02479,not permissioned,,POINT(-0.210988 50.830506),SHLAA6114,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6114%20Flexer%20Sacks%20Wellington%20Road%20Portslade.pdf,2017-10-03
St Joseph's Rest Home 3-7 Bristol Road Brighton,,,2017-12-18,,0.16,10,10,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05950|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02703,not permissioned,,POINT(-0.125509 50.819317),SHLAA6116,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6116%20St%20Joseph%27s%20Rest%20Home%203-7%20Bristol%20Road%20Brighton.pdf,2017-10-03
Preston Park Hotel 216 Preston Road Brighton,yes,,2017-12-18,,0.06,22,22,Application BH2015/04536 Minded to Grant subject to a s106 agreement 12/10/17,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04536,pending decision,,POINT(-0.1512 50.84605),SHLAA6117,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6117%20Preston%20Park%20Hotel%20216%20Preston%20Road%20Brighton.pdf,2017-09-21
Montpelier Baptist Church (Baptist Tabernacle) Montpelier Place Brighton,yes,,2017-12-18,,0.09,24,24,,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01065,pending decision,,POINT(-0.154314 50.826899),SHLAA6118,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6118%20Montpelier%20Baptist%20Church%20%28Baptist%20Tabernacle%29%20Montpelier%20Place%20Brighton.pdf,2017-09-25
Hove Business Centre Fonthill Road Hove,yes,,2017-12-18,,0.21,9,9,Creation of 4no one bedroom flats 4no two bedroom flats and 1no three bedroom flat on existing flat roof,local-authority-eng:BNH,not owned by a public authority,2016-12-06,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F02647|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03742|,permissioned,,POINT(-0.172116 50.836091),SHLAA6119,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6119%20Hove%20Business%20Centre%20Fonthill%20Road%20Hove.pdf,2017-09-25
251-253 Preston Road Brighton,yes,,2017-12-18,,0.05,28,28,Creation of 22no apartments (C3). Erection of 6no single dwelling houses (C3) to rear of site to provide a total of 28no residential units,local-authority-eng:BNH,not owned by a public authority,2016-11-03,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F00403|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00395,permissioned,,POINT(-0.152228 50.845932),SHLAA6122,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6122%20251-253%20Preston%20Road%20Brighton.pdf,2017-09-25
76-79 & 80 Buckingham Road Brighton,yes,,2017-12-18,yes,0.02,24,24,Conversion of nos 76-79 Buckingham Road to provide four residential dwellings (C3). Demolition of no 80 Buckingham Road and the erection of a five storey building to provide 20 residential units (C3). http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Documents%20Additional-3928423.pdf?extension=.pdf&id=3928423&location=VOLUME5&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,not owned by a public authority,2017-08-11,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01766,permissioned,,POINT(-0.143886 50.827758),SHLAA6124,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6124%2076-79%20%26%2080%20Buckingham%20Road%20Brighton.pdf,2017-09-25
Britannia House 336 Kingsway Hove,yes,,2017-12-18,,0.02,6,6,Development commenced 201617. Change of use from office (B1) to residential (C3) to create 1no studio flat 3no one bedroom flats and 2no two bedroom flats.,local-authority-eng:BNH,not owned by a public authority,2016-04-05,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F00784|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02473|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F01689,permissioned,,POINT(-0.200841 50.82848),SHLAA6125,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6125%20Britannia%20House%20336%20Kingsway%20Hove.pdf,2017-09-25
Russell House Russell Mews Brighton,yes,,2017-12-18,,0.13,54,54,Development commenced 201617. Change of Use from offices (B1) to 54 flats (C3),local-authority-eng:BNH,not owned by a public authority,2017-08-11,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01933|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05439|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F00109,permissioned,,POINT(-0.149452 50.823449),SHLAA6131,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6131%20Russell%20House%20Russell%20Mews%20Brighton.pdf,2017-09-25
60 Wilbury Road Hove,yes,,2017-12-18,,0.08,11,11,Development commenced 201617. Proposed internal alterations to existing letting rooms to create 12no self-contained units,local-authority-eng:BNH,not owned by a public authority,2016-03-15,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04265,permissioned,,POINT(-0.164907 50.831958),SHLAA6133,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6133%2060%20Wilbury%20Road%20Hove.pdf,2017-09-25
23 & 24 Old Steine Brighton,yes,,2017-12-18,,0.04,9,9,Development not started on site 201617. Conversion of existing offices (B1) in adjoining buildings to 9no two bedroom flats (C3),local-authority-eng:BNH,not owned by a public authority,2015-08-14,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F02973|,permissioned,,POINT(-0.136305 50.820578),SHLAA6134,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6134%2023%20%26%2024%20Old%20Steine%20Brighton.pdf,2017-09-25
5 Norfolk Terrace Brighton,yes,,2017-12-18,,0.02,6,6,Development not started on site 201617. Certificate of lawfulness for proposed change of use from 9 bedroom house in multiple occupation (Sui Generis) and 3no self contained flats (C3) to 10no self contained flats.,local-authority-eng:BNH,not owned by a public authority,2015-08-14,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00338,permissioned,,POINT(-0.153565 50.827894),SHLAA6135,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6135%205%20Norfolk%20Terrace%20Brighton.pdf,2017-09-25
27 Palmeira Avenue Hove,yes,,2017-12-18,,0.04,6,6,Development not started on site 201617. Erection of new residential building containing 4no one and two bed maisonettes and 4no one and two bed flats,local-authority-eng:BNH,not owned by a public authority,2015-08-20,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01666|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F01066,permissioned,,POINT(-0.162924 50.828941),SHLAA6136,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6136%2027%20Palmeira%20Avenue%20Hove.pdf,2017-09-25
(EM1) School Road Industrial Area School Road Hove (Rayford House),yes,,2017-12-18,,0.34,9,9,Development not started on site 201617. Change of use from office (B1) to residential (C3) to create 32no residential units,local-authority-eng:BNH,not owned by a public authority,2016-08-11,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02282|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04606|,permissioned,,POINT(-0.188941 50.83621),SHLAA6137,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6137%20School%20Road%20Industrial%20Area%20School%20Road%20Hove%20%28Rayford%20House%29.pdf,2017-09-25
171 - 173 Preston Road (Prestamex House),yes,,2017-12-18,,0.46,63,63,Development commenced 201617. Change of use from offices (B1) to 34no one bedroom 25no two bedroom and 4no three bedroom flats (C3).,local-authority-eng:BNH,not owned by a public authority,2016-07-22,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01968|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00250|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F02673|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F01522,permissioned,,POINT(-0.147933 50.838165),SHLAA6138,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6138%20171%20-%20173%20Preston%20Road%20%28Prestamex%20House%29.pdf,2017-09-25
Territorial Army Centre 198 Dyke Road Brighton,,,2017-12-18,,1.44,60,60,,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.152982 50.837984),SHLAA6140,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6140%20Territorial%20Army%20Centre%20198%20Dyke%20Road%20Brighton.pdf,2017-10-03
Former Housing Office (George Cooper House) 21-22 Oxford Street Brighton,yes,,2017-12-18,,0.02,12,12,,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.134765 50.831084),SHLAA6141,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6141%20Former%20Housing%20Office%20%28George%20Cooper%20House%29%2021-22%20Oxford%20Street%20Brighton.pdf,2017-09-25
60-62 & 65 Gladstone Place Brighton,,,2017-12-18,,0.16,10,10,Pre-application stages. Adjacent to Local Wildlife Site.,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH1999%2F01410%2FOA,not permissioned,,POINT(-0.121851 50.836525),SHLAA6142,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6142%2060-62%20%26%2065%20Gladstone%20Place%20Brighton.pdf,2017-10-03
Combined Engineering depot New England Road,,,2017-12-18,,1.39,100,100,Call for sites 2017,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.143612 50.832161),SHLAA6143,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6143%20Combined%20Engineering%20depot%20New%20England%20Road.pdf,2017-10-03
