site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
76-79 & 80 Buckingham Road Brighton,yes,,2018-11-01,yes,0.02,34,34,Not Started 2018. City Plan Part 2 Allocation. Conversion of nos 76-79 Buckingham Road to provide four residential dwellings (C3). Demolition of no 80 Buckingham Road and the erection of a five storey building to provide 20 residential units (C3). http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Documents%20Additional-3928423.pdf?extension=.pdf&id=3928423&location=VOLUME5&contentType=application/pdf&pageCount=1,local-authority-eng:BNH,owned by a public authority,2017-08-11,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P728V5DMMYG00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE040,permissioned,full planning permission,POINT(-0.143886 50.827758),SHLAA6124,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6124%2076-79%20%26%2080%20Buckingham%20Road%20Brighton.pdf,2017-09-25
Britannia House 336 Kingsway Hove,yes,,2018-11-01,,0.02,6,6,Development commenced 201617. Change of use from office (B1) to residential (C3) to create 1no studio flat 3no one bedroom flats and 2no two bedroom flats.,local-authority-eng:BNH,not owned by a public authority,2016-04-05,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE991|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE791|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE643,permissioned,other,POINT(-0.200841 50.82848),SHLAA6125,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6125%20Britannia%20House%20336%20Kingsway%20Hove.pdf,2017-09-25
27 Palmeira Avenue Hove,yes,,2018-11-01,,0.04,6,6,Commenced 2018. Erection of new residential building containing 4no one and two bed maisonettes and 4no one and two bed flats,local-authority-eng:BNH,not owned by a public authority,2015-08-20,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1WKADMMTR00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE099,permissioned,full planning permission,POINT(-0.162924 50.828941),SHLAA6136,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6136%2027%20Palmeira%20Avenue%20Hove.pdf,2017-09-25
(EM1) School Road Industrial Area School Road Hove (Rayford House),yes,,2018-11-01,,0.34,41,41,"Not Started 2018 - BH2015/04606 9 Units, Prior Approval BH2016/02282 32 Units 41 Total. Change of use from office to residential to create 32no residential units. Side extension and creation of additional floor to create 9 residential units",local-authority-eng:BNH,not owned by a public authority,2016-08-11,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE597|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE834,permissioned,other,POINT(-0.188941 50.83621),SHLAA6137,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6137%20School%20Road%20Industrial%20Area%20School%20Road%20Hove%20%28Rayford%20House%29.pdf,2017-09-25
171 - 173 Preston Road (Prestamex House),yes,,2018-11-01,,0.46,63,63,Development commenced 201617. Change of use from offices (B1) to 34no one bedroom 25no two bedroom and 4no three bedroom flats (C3).,local-authority-eng:BNH,not owned by a public authority,2016-07-22,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE904|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE946|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE710|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE791,permissioned,other,POINT(-0.147933 50.838165),SHLAA6138,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6138%20171%20-%20173%20Preston%20Road%20%28Prestamex%20House%29.pdf,2017-09-25
Former Housing Office (George Cooper House) 21-22 Oxford Street Brighton,yes,,2018-11-01,,0.02,13,13,,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.134765 50.831084),SHLAA6141,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6141%20Former%20Housing%20Office%20%28George%20Cooper%20House%29%2021-22%20Oxford%20Street%20Brighton.pdf,2017-09-25
60-62 & 65 Gladstone Place Brighton,,,2018-11-01,,0.16,10,10,Pre-application stages. Adjacent to Local Wildlife Site.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7SDMXE626,not permissioned,,POINT(-0.121851 50.836525),SHLAA6142,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6142%2060-62%20%26%2065%20Gladstone%20Place%20Brighton.pdf,2017-10-03
Combined Engineering depot New England Road,,,2018-11-12,,1.39,100,100,Call for sites 2017. Draft City Plan Part 2 Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.143612 50.832161),SHLAA6143,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6143%20Combined%20Engineering%20depot%20New%20England%20Road.pdf,2017-10-03
65 Orchard Gardens Hove,yes,,2018-11-12,,0.14,23,23,Mixed use development with 23 flats,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODJWIODMH5100,permissioned,full planning permission,POINT(-0.177663 50.839524),SHLAA6145,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6145%2065%20Orchard%20Gardens%20Hove.pdf,2017-09-25
The Coach House 1-6 Lions Gardens Withdean Avenue,yes,,2018-11-12,,0.2,26,26,26 residential apartments,local-authority-eng:BNH,not owned by a public authority,2018-10-15,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI6NUSDMMFN00,permissioned,full planning permission,POINT(-0.159363 50.847268),SHLAA6147,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6147%20The%20Coach%20House%201-6%20Lions%20Gardens%20Withdean%20Avenue.pdf,2017-09-25
29 - 31 New Church Road Hove,,,2018-11-12,,0.41,40,40,Draft City Plan Part 2 Allocation. BH2018/02126 Under Consideration 45 Units.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7VDMXE578|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7KDMXE052,pending decision,,POINT(-0.182781 50.829891),SHLAA6148,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6148%2029%20-%2031%20New%20Church%20Road%20Hove.pdf,2017-10-03
1 - 6 Grand Parade Brighton,yes,,2017-12-18,,0.06,12,12,Development not started on site 201718. Prior approval for change of use of existing office (B1) to 12no self contained flats (C3).,local-authority-eng:BNH,not owned by a public authority,2017-06-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOAIJ8DM0K900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE356,permissioned,other,POINT(-0.134284 50.826769),SHLAA6149,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6149%201%20-%206%20Grand%20Parade%20Brighton.pdf,2017-09-25
204 Old Shoreham Road Portslade,yes,,2018-11-01,,0.07,8,8,Development Not Started 2018. Demolition of existing single dwelling and erection of three storey building containing 1 no. three bedroom flat 2 no. two bedroom flats and 6 no. one bedroom flats,local-authority-eng:BNH,not owned by a public authority,2017-03-09,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE200|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE887|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR75DMXE171,permissioned,full planning permission,POINT(-0.212336 50.83872),SHLAA6150,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6150%20204%20Old%20Shoreham%20Road%20Portslade.pdf,2017-09-25
67 Falmer Road Rottingdean,yes,,2018-11-01,,0.28,9,9,Commenced 2018. Demolition of existing house and garage and erection of 9no four bedroom houses.,local-authority-eng:BNH,not owned by a public authority,2016-11-17,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OWL28CDMLQU00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON7Q6ADMJO100|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR64DMXE196,permissioned,full planning permission,POINT(-0.063028 50.813448),SHLAA6151,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6151%2067%20Falmer%20Road%20Rottingdean.pdf,2017-09-25
Microscape House Hove Park Villas Hove,yes,,2018-11-12,,0.02,7,7,Commenced 2018. Change of use from office (B1) to residential (C3) to create 6no maisonettes and 1no flat.,local-authority-eng:BNH,not owned by a public authority,2016-07-15,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE954|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6RDMXE798,permissioned,other,POINT(-0.171172 50.835888),SHLAA6152,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6152%20Microscape%20House%20Hove%20Park%20Villas%20Hove.pdf,2017-09-25
12 Lyndhurst Road Hove,yes,,2018-11-01,,0.09,6,6,Not Started 2018. Change of use from nursing home (C2) to 6no houses (C3),local-authority-eng:BNH,not owned by a public authority,2016-08-04,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE388|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR78DMXE523|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7BDMXE248|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7PDMXE248,permissioned,full planning permission,POINT(-0.155175 50.832794),SHLAA6153,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6153%2012%20Lyndhurst%20Road%20Hove.pdf,2017-09-25
45-47 Cheapside,yes,,2018-11-01,,0.03,9,9,2017 Call for Sites. Pre application stage.,local-authority-eng:BNH,not owned by a public authority,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE899,not permissioned,,POINT(-0.13701 50.829627),SHLAA6155,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6155%2045-47%20Cheapside.pdf,2017-09-25
48-50 Western Road Brighton,yes,,2018-11-01,,0.03,9,9,Development Commenced 2018. Change of use from retail (A1) to 6no one bedroom flats and 3no two bedroom flats at basement first and second floors.,local-authority-eng:BNH,not owned by a public authority,2016-09-23,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUAZHYDMJCJ00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONW1A2DMKFD00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE016,permissioned,full planning permission,POINT(-0.147802 50.823891),SHLAA6157,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6156%2048-50%20Western%20Road%20Brighton.pdf,2017-09-25
Whitehawk Clinic Whitehawk Road Brighton,yes,,2018-11-12,,0.1,38,38,Demolition of Clinic building and erection of building containing 38 dwellings,local-authority-eng:BNH,not owned by a public authority,,http://planningregister.brighton-hove.gov.uk/application/bh201701665,permissioned,full planning permission,POINT(-0.10489 50.823633),SHLAA6158,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6158%20Whitehawk%20Clinic%20Whitehawk%20Road%20Brighton.pdf,2017-11-01
239 - 243 Kingsway Hove,,,2018-11-08,,0.15,36,36,App Under Consideration. BH2018/00937 for 37 dwellings under consideration,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.191999 50.826895),SHLAA6159,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6159%20239%20-%20243%20Kingsway%20Hove.pdf,2018-11-08
Wellington House Camden Street Portslade,,,2018-11-08,,0.09,20,20,JAAP viability work says 20 units- SP3 former Belgrave Centre and its car park,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.21005 50.83015),SHLAA6160,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6160%20Wellington%20House%20Camden%20Street%20Portslade.pdf,2018-11-08
187 Lewes Road Brighton,yes,,2018-11-01,,0.01,6,6,Development not started on site 201718. Demolition of existing building and erection of four storey building with 2no commercial units comprising retail financial and professional services or take-away (A1/A2/A5) on ground floor and 8no two bedroom flats on upper floors with associated works.,local-authority-eng:BNH,not owned by a public authority,2017-06-22,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZR64DMXE468&activeTab=summary|http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE670,permissioned,full planning permission,POINT(-0.127873 50.833312),SHLAA6161,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6161%20187%20Lewes%20Road%20Brighton.pdf,2017-10-23
Former St Gabriel's Home 18 Wellington Road Brighton,yes,,2018-11-08,,0.19,9,9,Commenced 17/18. Conversion and alterations to existing building to provide 9no self-contained flats,local-authority-eng:BNH,not owned by a public authority,2009-01-29,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE725|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE101|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6DDMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE536|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6KDMXE096|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE231|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR74DMXE554,permissioned,full planning permission,POINT(-0.125902 50.832885),SHLAA6162,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6162%20Former%20St%20Gabriel%27s%20Home%2018%20Wellington%20Road%20Brighton.pdf,2018-11-08
Prestwich House Portslade,yes,,2018-11-08,,0.06,15,15,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.209148 50.830343),SHLAA6163,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6163%20Prestwich%20House%20Portslade.pdf,2018-11-08
Regency House Portslade,yes,,2018-11-08,,0.19,45,45,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.209783 50.830443),SHLAA6164,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6164%20Regency%20House%20Portslade.pdf,2018-11-08
Church Road/Wellington Road/ St Peter’s Road Portslade,yes,,2018-11-08,,0.2,25,25,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.182776 51.640083),SHLAA6165,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6165%20Church%20Road%20Wellington%20Road%20St%20Peter%E2%80%99s%20Road%20Portslade.pdf,2018-11-08
Station Road Portslade,yes,,2018-11-08,,0.2,15,15,Strategic Allocation. Shoreham JAAP and City Plan Part 2 Mixed Use Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.208701 50.831272),SHLAA6166,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6166%20Station%20Road%20Portslade.pdf,2018-11-08
Crown House 21 Upper North Street Brighton,yes,,2018-11-08,,0.13,59,59,"Prior Approval Approved July 2018 BH2018/00909 Supersedes Not Started BH2017/01181 59 units. Prior approval for change of use of first, second, third, fourth and fifth floors from offices (B1) to residential (C3) to form 59no residential units.",local-authority-eng:BNH,not owned by a public authority,2017-06-02,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONVQ7HDM0PA00,permissioned,,POINT(-0.146121 50.824745),SHLAA6167,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6167%20Crown%20House%2021%20Upper%20North%20Street%20Brighton.pdf,2018-11-08
61-62 Western Road Brighton,yes,,2018-11-08,,0.03,9,9,"Not Started BH2016/02829. Change of use of part basement, part ground floor, first, second and third floors from retail (A1) to residential (C3) to form 9no self-contained flats with creation of entrance from Stone Street, plant room to roof and associated works.",local-authority-eng:BNH,not owned by a public authority,2017-08-30,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE065,permissioned,,POINT(-0.148974 50.824035),SHLAA6170,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6170%2061-62%20Western%20Road%20Brighton.pdf,2018-11-08
21a-21b Bedford Place Brighton,yes,,2018-11-08,,0.02,7,7,"Not Started BH2016/05583. Demolition of existing two storey retail unit (A1) and erection of four storey building comprising of 2no three bedroom maisonettes with work space, 3no two bedroom flats and 2no one bedroom flats (C3).",local-authority-eng:BNH,not owned by a public authority,2017-11-20,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMIA0DMIIR00,permissioned,,POINT(-0.153622 50.82463),SHLAA6171,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/21a-21b%20Bedford%20Place%20Brighton.pdf,2018-11-08
Clermont Church Clermont Terrace,yes,,2018-11-08,,0.08,6,6,"Not started BH2016/00156. Change of use from church (D1) to 1no three bedroom flat, 3 no two bedroom flats and 2no one bedroom flats (C3), with associated alterations including installation of rooflights to North and South elevations.",local-authority-eng:BNH,not owned by a public authority,2017-08-08,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE598,permissioned,,POINT(-0.153973 50.844179),SHLAA6172,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6172%20Clermont%20Church%20Clermont%20Terrace.pdf,2018-11-08
123-129 Portland Road,yes,,2018-11-08,,0.12,12,12,Commenced BH2017/00516. Prior approval for change of use from offices (B1) to residential (C3) to form 12 apartments.,local-authority-eng:BNH,not owned by a public authority,2017-04-10,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLD1AWDM0P900,permissioned,,POINT(-0.18429 50.833458),SHLAA6173,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6173%20123-129%20Portland%20Road.pdf,2018-11-08
Freshfield Inn 230 Freshfield Road Brighton,yes,,2018-11-08,,0.03,6,6,Commenced BH2017/00940. Extensions and alterations and change of use from public house (A4) to café (A3) and 2no one bedroom and 3no two bedroom flats (C3).,local-authority-eng:BNH,not owned by a public authority,2017-11-17,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMYUULDMJG400,permissioned,,POINT(-0.118225 50.827437),SHLAA6174,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6174%20Freshfield%20Inn%20230%20Freshfield%20Road%20Brighton.pdf,2018-11-08
17 Bampfield Street Portslade,yes,,2018-11-08,,0.03,6,6,"Commenced BH2016/02846. Demolition of existing (sui generis) mixed use garden machinery shop, servicing and repairs including workshop with offices (A1 / B1) and erection of part two, part three storey building comprising of one studio flat, two 1no bedroom flats and three 2no bedroom houses including cycle store and associated works.",local-authority-eng:BNH,not owned by a public authority,2017-08-03,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE116,permissioned,,POINT(-0.217427 50.836316),SHLAA6176,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6176%2017%20Bampfield%20Street%20Portslade.pdf,2018-11-08
The Downsman 189 Hangleton Way and Land East & North,yes,,2018-11-08,,0.4,33,33,"BH2017/00662 33 Units UC 2017. Start expected April 2018 with completion Nov 2019. ACV on Pub but not land surrounding- Southern HCA funding 30 Units. https://www.constructionmap.info/site/111070/the-downsman. Commenced. Demolition of former public house (A4) and erection of 33 dwellings (C3) comprising of 10 terraced houses and a block of 23 flats incorporating community space (D1) at ground floor level with associated access, parking and landscaping.",local-authority-eng:BNH,not owned by a public authority,2018-02-14,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLVWM1DMI8600,permissioned,,POINT(-0.196923 50.853142),SHLAA6178,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6178%20The%20Downsman%20189%20Hangleton%20Way%20and%20Land%20East%20%26%20North.pdf,2018-11-08
51-53 Church Road,yes,,2018-11-08,,0.03,12,12,"App Under Consideration. PA BH2018/00551 for 12 units Approved June 2018. Prior Approval for change of use of lower ground, ground, first and second floors from office (B1) to 12 residential units (C3).",local-authority-eng:BNH,not owned by a public authority,2018-06-15,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P4FZ30DM0PF00,permissioned,,POINT(-0.165727 50.827339),SHLAA6183,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6183%2051-53%20Church%20Road.pdf,2018-11-08
25 York Villas,yes,,2018-11-08,,0.07,7,7,"App Under Consideration. BH2018/00732 for 7 units UC. Demolition of existing buildings and erection of a three storey mixed use development, comprising 5no commercial units (B1) at ground floor, and 1no one bedroom, 4no two bedroom and 2no three bedroom flats at first and second floor.",local-authority-eng:BNH,not owned by a public authority,,http://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P57WXKDMIAN00,pending decision,,POINT(-0.14562 50.832732),SHLAA6184,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6184%2025%20York%20Villas.pdf,2018-11-08
Former playground Swanborough Drive Whitehawk,yes,,2018-11-08,,0.26,39,39,Proposed CPP2 Allocation 39 units,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.103127 50.832805),SHLAA6185,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6185%20Former%20playground%20Swanborough%20Drive%20Whitehawk.pdf,2018-11-08
Former Hollingbury Library Carden Hill Brighton,yes,,2018-11-08,,0.08,10,10,Pre-application stage,local-authority-eng:BNH,owned by a public authority,,,not permissioned,,POINT(-0.128293 50.860812),SHLAA6186,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6186%20Hollingbury%20Library%20Carden%20Hill%20Brighton_0.pdf,2018-11-08
177 Westbourne Street Hove,yes,,2017-12-18,,0.04,7,7,Development not started on site 201617. Change of use from office (B1) to residential (C3) to create 6no maisonettes and 1no flat.,local-authority-eng:BNH,not owned by a public authority,2016-07-15,,permissioned,,POINT(-0.180512 50.835665),SHLAA6190,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP5082%20177%20Westbourne%20Street%20Hove.pdf,2017-12-18
Telecom House 123 -135 Preston Road,yes,,2017-12-18,,0.4,85,85,Strategic Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.143862 50.83623),SHLAA0864,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0864%20Telecom%20House%20123%20-135%20Preston%20Road.pdf,2017-12-18
270 Old Shoreham Road Hove,yes,,2017-12-18,,0.4,10,10,Draft City Plan Part 2 Allocation,local-authority-eng:BNH,not owned by a public authority,,,not permissioned,,POINT(-0.18767 50.838223),SHLAA0982,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0982%20270%20Old%20Shoreham%20Road.pdf,2017-12-18
