site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
9 North Street Bedminster Bristol BS3 1EN,yes,,2018-12-19,,0.04,6,6,6 dwellings,local-authority-eng:BST,,2018-02-12,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OZD587DNMN100,permissioned,full planning permission,POINT(-2.601958 51.441156),17/06320/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OZD587DNMN100,2018-12-19
76 Park Street City Centre Bristol BS1 5LB,yes,,2018-12-19,,0.01,6,6,6 dwellings,local-authority-eng:BST,,2018-03-16,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P04PITDNI8K00,permissioned,full planning permission,POINT(-2.6035 51.455326),17/06606/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P04PITDNI8K00,2018-12-19
Land To Rear Of 28 - 36 Picton Street Bristol BS6 5QA,yes,,2018-12-19,,0.09,8,8,8 dwellings,local-authority-eng:BST,,2018-03-02,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0NJF3DNKDS00,permissioned,full planning permission,POINT(-2.589069 51.465709),17/06833/F,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0NJF3DNKDS00,2018-12-19
Parkview Office Campus Whitchurch Lane Whitchurch Bristol BS14 0TJ,yes,,2018-12-19,,2.98,467,467,467 dwellings,local-authority-eng:BST,,2018-03-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P1Q6K2DN00J00,permissioned,other,POINT(-2.588574 51.410302),17/07133/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P1Q6K2DN00J00,2018-12-19
Parkview Office Campus Whitchurch Lane Whitchurch Bristol BS14 0TJ,yes,,2018-12-19,,1.41,162,162,162 dwellings,local-authority-eng:BST,,2018-03-14,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P1Q6PODN00J00,permissioned,other,POINT(-2.590077 51.410828),17/07134/COU,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P1Q6PODN00J00,2018-12-19
"Land of Ermine Way, Shirehampton",,,2018-12-19,,0.18,10,10,10 dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=18,not permissioned,,POINT(-2.687522 51.491614),BSA0111,http://maps.bristol.gov.uk/policies/,2017-12-19
"19-21 Pen Park Road, Southmead",,,2017-12-19,,0.19,15,15,15 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=28,not permissioned,,POINT(-2.592602 51.501802),BSA0212,http://maps.bristol.gov.uk/policies/,2017-12-19
"Coombe House Elderly Persons’ Home, Westbury-on-Trym",,,2018-12-19,,0.24,15,15,15 Dwellings,local-authority-eng:BST,owned by a public authority,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=32,not permissioned,,POINT(-2.635503 51.49484),BSA0302,http://maps.bristol.gov.uk/policies/,2017-12-19
"BT Depot, Filton Road, Horfield",,,2017-12-19,,1.88,60,60,60 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=40,not permissioned,,POINT(-2.579893 51.492795),BSA0404,http://maps.bristol.gov.uk/policies/,2017-12-19
"St. Peter’s Elderly Persons’ Home, Horfield",,,2018-12-19,,0.33,15,15,15 Dwellings,local-authority-eng:BST,owned by a public authority,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=48,not permissioned,,POINT(-2.592348 51.491506),BSA0410,http://maps.bristol.gov.uk/policies/,2017-12-19
"Glenside Campus, Blackberry Hill, Fishponds",,,2017-12-19,,6.81,300,300,300 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=54,not permissioned,,POINT(-2.543576 51.484341),BSA0502,http://maps.bristol.gov.uk/policies/,2017-12-19
"Garage site, Woodland Way, Chester Park / Hillfields",,,2018-12-19,,0.23,10,10,10 dwellings,local-authority-eng:BST,owned by a public authority,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=66,not permissioned,,POINT(-2.517297 51.471254),BSA0513,http://maps.bristol.gov.uk/policies/,2018-12-19
"Former Parnall’s Works site, west of Filwood Road / north of Goodneston Road, Fishponds",,,2018-12-19,,1.74,83,83,83 dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=70,not permissioned,,POINT(-2.529338 51.476866),BSA0516,http://maps.bristol.gov.uk/policies/,2018-12-19
"Diamonite Industrial Park, Goodneston Road, Fishponds",,,2018-12-19,,1.05,50,50,50 dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=72,not permissioned,,POINT(-2.530795 51.475897),BSA0517,http://maps.bristol.gov.uk/policies/,2018-12-19
"Shiner Ltd Builders Merchants, Church Road, Redfield",,,2018-12-19,,0.62,10,10,10 dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=82,not permissioned,,POINT(-2.561955 51.45734),BSA0802,http://maps.bristol.gov.uk/policies/,2017-12-19
"Car Sales site at 62-74 Bell Hill Road, St George",,,2017-12-19,,0.19,10,10,10 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=92,not permissioned,,POINT(-2.533167 51.460808),BSA0906,http://maps.bristol.gov.uk/policies/,2017-12-19
"47 - 49 Summerhill Road, St George",,,2018-12-19,,0.13,10,10,10 dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=94,not permissioned,,POINT(-2.539354 51.460645),BSA0907,http://maps.bristol.gov.uk/policies/,2017-12-19
"Site adjacent to Holy Cross Church, Dean Lane, Bedminster",,,2017-12-19,,0.12,10,10,10 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=112,not permissioned,,POINT(-2.600226 51.442843),BSA1011,http://maps.bristol.gov.uk/policies/,2017-12-19
"Red Lion Works, Greenleaze Road / Wells Road, Knowle Park",,,2017-12-19,,0.44,30,30,30 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=120,not permissioned,,POINT(-2.565393 51.431115),BSA1103,http://maps.bristol.gov.uk/policies/,2017-12-19
Land and buildings between 2 to 20 Filwood Broadway,,,2018-12-19,,0.57,20,20,20 dwellings,local-authority-eng:BST,owned by a public authority,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=150,not permissioned,,POINT(-2.586643 51.424673),BSA1120,http://maps.bristol.gov.uk/policies/,2018-12-19
"Government Offices, Flowers Hill, Brislington",,,2017-12-19,,3.45,100,100,100 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=166,not permissioned,,POINT(-2.543561 51.427867),BSA1203,http://maps.bristol.gov.uk/policies/,2017-12-19
"493-499 Bath Road, Kensington Park, nr Arno’s Vale",,,2018-12-19,,0.71,85,85,85 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=170,not permissioned,,POINT(-2.55843 51.44026),BSA1207,http://maps.bristol.gov.uk/policies/,2017-12-19
"Former Petrol Filling Station, Bath Road, Arnos Vale / Totterdown",,,2018-12-19,,0.49,40,40,40 Dwellings,local-authority-eng:BST,mixed ownership,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=172,not permissioned,,POINT(-2.5721 51.442866),BSA1210,http://maps.bristol.gov.uk/policies/,2017-12-19
"801 Bath Road, Brislington",,,2018-12-19,,0.22,15,15,15 Dwellings,local-authority-eng:BST,owned by a public authority,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=176,not permissioned,,POINT(-2.545008 51.432184),BSA1213,http://maps.bristol.gov.uk/policies/,2017-12-19
"Bristol Water Bedminster Depot, Bishopsworth Road, Bedminster Down",,,2018-12-19,,0.84,40,40,40 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/Site%20Allocations%20Annex%20Adopted%20July%202014%20Indexed.pdf#page=184,not permissioned,,POINT(-2.613088 51.428312),BSA1304,http://maps.bristol.gov.uk/policies/,2017-12-19
Land to the west of Lodge Street,,,2018-12-19,,0.10,20,20,20 Dwellings,local-authority-eng:BST,owned by a public authority,,https://www.bristol.gov.uk/documents/20182/34540/BCAP%20Adopted%20March%202015%20-%20Main%20Document%20&%20Annex%20-%20Web%20PDF.pdf#page=107,not permissioned,,POINT(-2.59896 51.454992),SA202,http://maps.bristol.gov.uk/policies/,2017-12-19
"Lakota Nightclub / Former Coroner's Court, Upper York Street / Backfields",,,2018-12-19,,0.25,60,60,60 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/BCAP%20Adopted%20March%202015%20-%20Main%20Document%20&%20Annex%20-%20Web%20PDF.pdf#page=112,not permissioned,,POINT(-2.589654 51.461419),SA501,http://maps.bristol.gov.uk/policies/,2017-12-19
Land at Surrey Street / Portland Square (Sandhu's Warehouse),,,2018-12-19,,0.23,60,60,60 dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/BCAP%20Adopted%20March%202015%20-%20Main%20Document%20&%20Annex%20-%20Web%20PDF.pdf#page=114,not permissioned,,POINT(-2.586693 51.460976),SA503,http://maps.bristol.gov.uk/policies/,2018-12-19
97-101 Stokes Croft,,,2018-12-19,,0.07,20,20,20 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/BCAP%20Adopted%20March%202015%20-%20Main%20Document%20&%20Annex%20-%20Web%20PDF.pdf#page=117,not permissioned,,POINT(-2.59022 51.463499),SA506,http://maps.bristol.gov.uk/policies/,2017-12-19
27-33 Jamaica Street,,,2018-12-19,,0.02,5,5,5 dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/BCAP%20Adopted%20March%202015%20-%20Main%20Document%20&%20Annex%20-%20Web%20PDF.pdf#page=118,not permissioned,,POINT(-2.590762 51.462538),SA507,http://maps.bristol.gov.uk/policies/,2018-12-19
F C Hammonds 13-17 Dove Lane St Pauls,,,2018-12-19,,0.03,5,5,5 dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/BCAP%20Adopted%20March%202015%20-%20Main%20Document%20&%20Annex%20-%20Web%20PDF.pdf#page=122,not permissioned,,POINT(-2.581363 51.461746),SA511,http://maps.bristol.gov.uk/policies/,2018-12-19
"The Bell and adjoining buildings, Prewett Street",,,2018-12-19,,0.13,15,15,15 Dwellings,local-authority-eng:BST,,,https://www.bristol.gov.uk/documents/20182/34540/BCAP%20Adopted%20March%202015%20-%20Main%20Document%20&%20Annex%20-%20Web%20PDF.pdf#page=133,not permissioned,,POINT(-2.587211 51.447464),SA612,http://maps.bristol.gov.uk/policies/,2017-12-19
