site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"187 Tettenhall Road, Wolverhampton, West Midlands, WV6 0BZ",,,2012-01-01,,0.1,,,,local-authority-eng:WLV,,,,Other Commitment,,35530,,2012-01-01
"122B Castlecroft Road, Castlecroft, Wolverhampton, West Midlands, WV3 8LU",,,2012-01-01,,0.0053,,,,local-authority-eng:WLV,,,,Other Commitment,,35450,,2012-01-01
1 Wolseley Road,,,2010-01-01,,0.05,,,,local-authority-eng:WLV,,,,Other Commitment,,34260,,2010-01-01
"Land adj 22 Marchant Road, Stowlawn",,,2006-01-01,,0.1073044,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,31220,,2006-01-01
First Floor 1 - 13 Mount Pleasant Bilston WV14 7LJ,,,2015-01-01,,0.0363,,,,local-authority-eng:WLV,,,,permissioned,,37650,,2015-01-01
"64 Green Lanes, Wolverhampton, WV14 6DA",,,2012-01-01,,0.06,,,,local-authority-eng:WLV,,,,Other Commitment,,35220,,2012-01-01
"15-18 Queen Street, City Centre WV1 3JW",,,2011-01-01,,0.02,,,,local-authority-eng:WLV,,,,Other Commitment,,34680,,2011-01-01
203 Trysull Road WV3 7JP,,,2011-01-01,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,34700,,2011-01-01
149 Merridale Street West Wolverhampton West Midlands WV3 0RW,,,2010-01-01,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,33660,,2010-01-01
4-6 Broad Street,,,2010-01-01,,0.01,,,,local-authority-eng:WLV,,,,permissioned,,34200,,2010-01-01
85 Prestwood Road West WV11 1HT,,,2011-01-01,,0.07,,,,local-authority-eng:WLV,,,,Other Commitment,,34690,,2011-01-01
"Plot Adjoining 40 Bilston Road, Portobello WV13 2JL",,,2011-01-01,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,34730,,2011-01-01
94 Compton Road WV3 9PS,,,2011-01-01,,0.008,,,,local-authority-eng:WLV,,,,Other Commitment,,34740,,2011-01-01
132 Cannock Road WV10 8PW,,,2011-01-01,,0.03,,,,local-authority-eng:WLV,,,,Other Commitment,,34720,,2011-01-01
"The Meat Shop, 28 Victoria Street, Wolverhampton, West Midlands, WV1 3PW",,,2012-01-01,,0.13,,,,local-authority-eng:WLV,,,,permissioned,,35300,,2012-01-01
"169 Caledonia Road, Wolverhampton, West Midlands, WV2 1JA",,,2012-01-01,,0.11,,,,local-authority-eng:WLV,,,,Other Commitment,,35100,,2012-01-01
Garage Site Rear Of 44 To 62 Cheviot Road Wolverhampton West Midlands,,,2010-01-01,,0.21,,,,local-authority-eng:WLV,,,,Other Commitment,,33870,,2010-01-01
Royal Hospital Development Area (City Centre),,,2002-01-01,,6.25,,,,local-authority-eng:WLV,,,,permissioned,,27370,,2002-01-01
"49 & 50 Bridge Street, Portobello, Wolverhampton, West Midlands, WV13 3EQ",,,2012-01-01,,0.061,,,,local-authority-eng:WLV,,,,Other Commitment,,35190,,2012-01-01
"Garage Site Adjacent 42 To 44 Elizabeth Avenue, Bradley WV14 8DY",,,2011-01-01,,0.08,,,,local-authority-eng:WLV,,,,Other Commitment,,34590,,2011-01-01
"85 Northwood Park Road, Wolverhampton, West Midlands, WV10 8EX",,,2012-01-01,,0.038,,,,local-authority-eng:WLV,,,,Other Commitment,,35110,,2012-01-01
"26 Clarendon Street, Wolverhampton, West Midlands, WV3 9PP",,,2012-01-01,,0.078,,,,local-authority-eng:WLV,,,,permissioned,,35430,,2012-01-01
"Garage Site adj 142 Prosser St, Heath Town",,,2010-01-01,,0.04,,,,local-authority-eng:WLV,,,,Other Commitment,,34360,,2010-01-01
323 Tettenhall Road WV6 0JZ,,,2011-01-01,,0.07,,,,local-authority-eng:WLV,,,,permissioned,,34860,,2011-01-01
"Garage site to rear of 2 To 6, Wolmer Road, Wolverhampton, West Midlands",,,2012-01-01,,0.1,,,,local-authority-eng:WLV,,,,Other Commitment,,35350,,2012-01-01
Land Behind 28 To 40 Bradley Road Wolverhampton West Midlands,,,2013-01-01,,0.1693,,,,local-authority-eng:WLV,,,,Other Commitment,,35990,,2013-01-01
"8 Newhampton Road East, Wolverhampton, West Midlands, WV1 4AJ",,,2012-01-01,,0.027,,,,local-authority-eng:WLV,,,,Other Commitment,,35040,,2012-01-01
223 Broad Lanes Bilston WV14 0RY,,,2010-01-01,,0.07,,,,local-authority-eng:WLV,,,,permissioned,,33700,,2010-01-01
Land adj 123 Gorsebrook Road Wolverhampton West Midlands WV6 0PE,,,2010-01-01,,0.02,,,,local-authority-eng:WLV,,,,Other Commitment,,33650,,2010-01-01
25 Grove Lane Wolverhampton West Midlands WV6 8NJ,,,2010-01-01,,0.25,,,,local-authority-eng:WLV,,,,pending decision,,33710,,2010-01-01
25 Tettenhall Road WV3 9NB,,,2011-01-01,,0.01,,,,local-authority-eng:WLV,,,,Other Commitment,,34940,,2011-01-01
7 Foley Avenue WV6 8LT,,,2011-01-01,,0.06,,,,local-authority-eng:WLV,,,,Other Commitment,,34520,,2011-01-01
"Land at the rear of 81 Lichfield Street, Wolverhampton, West Midlands, WV1 1EQ",,,2012-01-01,,0.016,,,,local-authority-eng:WLV,,,,Completed During 2017/18,,35130,,2012-01-01
"241 Steelhouse Lane, Wolverhampton, West Midlands, WV2 2AB",,,2012-01-01,,0.067,,,,local-authority-eng:WLV,,,,Other Commitment,,35320,,2012-01-01
"48 Arnhem Road, Wolverhampton, West Midlands, WV13 3TX",,,2012-01-01,,0.028,,,,local-authority-eng:WLV,,,,Other Commitment,,35240,,2012-01-01
"70 Dudley Road, Wolverhampton,West Midlands, WV2 3BY",,,2012-01-01,,0.0065,,,,local-authority-eng:WLV,,,,Other Commitment,,35270,,2012-01-01
25 Spring Road Lanesfield Wolverhampton West Midlands WV4 6LQ,,,2008-01-01,,0.0295,,,,local-authority-eng:WLV,,,,Other Commitment,,32420,,2008-01-01
11 Pineways Drive Wolverhampton West Midlands WV6 0LL,,,2009-01-01,,0.0833,,,,local-authority-eng:WLV,,,,pending decision,,33270,,2009-01-01
